"Crs Code","Name","Changed By","Changed Date","NLC","16 Char Name","Address Line 1","Address Line 2","Address Line 3","Address Line 4","Address Line 5","Postcode","Longitude","Latitude","Station Operator","Staffing Level","CCTV Available","Info. avail. from staff","Opening Note","CIS","Help Points","Help Points Available","Ticket Office Opening Note","Ticket Office Available","Ticket Office Location","Pre-purchase Collection","Ticket Machine Available","Oyster Issued","Oyster Topup","Oyster Pickup","Use Oyster","Oyster Comments","Smartcard Issued","Smartcard Topup","Smartcard Pickup","Smartcard Validator","Smartcard Comments","Travelcard Zone","Penalty Fares","Penalty Fares TOCs","Penalty Fares URL","Always show Oyster","Note","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Available","Operator Name","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Opening Note","Available","Operator Name","1st Class Lounge Note","1st Class Lounge Opening Note","1st Class Lounge Available","Seated Area Available","Seated Area Location","Waiting Room Opening Note","Waiting Room Available","Waiting Room Location","Trolleys Available","Refreshments Note","Refreshments Available","WC Available","WC Location","Baby Change Available","Baby Change Location","Showers Available","Telephones Exist","Telephones Usage Type","Wifi Note","Wifi Available","Web Kiosk Opening Note","Web Kiosk Available","Postbox Available","Postbox Location","Tourist Info Available","Tourist Info Location","ATM Available","ATM Location","Bureau de Change Available","Shops Note","Shops Available","Helpline Note","Helpline Contact","Helpline Opening Note","Staff Help Note","Staff Help Opening Note","Staff Help Available","Induction Loop","Accessible Ticket Machines Note","Accessible Ticket Machines Available","Height Adjusted Counter Note","Height Adjusted Counter Available","Train Access Ramp Available","Accessible Taxis","Accessible Phones","Nearest Stations More Facilities Note","National Key Toilets Available","National Key Toilets Location","Step Free Access Note","Step Free Access Available","Ticket Gates Note","Ticket Gates Available","Impaired Mobility Set Down Note","Impaired Mobility Set Down Available","Wheelchairs Opening Note","Wheelchairs Available","Spaces","Sheltered","Security","Location","Note","Type","Rail Replacement Note","Rail Replacement Map","Taxi Rank","Onward Travel","Metro Services","Airport","Port","Car Hire","Cycle Hire","Station Alert","TOCs","Station Category","Page Guid"
"SYD","Sydenham (London)","chrystad","19/03/2013",543700,"SYDENHAM LONDON","Station Approach","Sydenham Road","Sydenham",,,"SE26 5EU",-0.0542380452,51.4272498924,"LO","partTime","Y",,,"DepartureScreens, ArrivalScreens",,"Y",,"Y","<p>Located in the booking hall</p>","TicketOffice, TicketMachine","Y","Y","Y","TicketOffice, TicketMachine","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 3",,,,"Y","<p>&nbsp;</p> <p>Call Southern Trains Customer Services 08451 272920 for issues related to Southern train services.</p> <p>Call London Overground Customer Services 0843 222 1234 for issues related to London Overground trains, station staff and facilities.</p>",,,,,"N",,,,,,,"Y",,,,"N","Y",,,"N",,"N","Coffee shop","Y","N",,"N",,"N","Y","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=SE26 5EU&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Sydenham station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y",,"Y",,"N","Y",,,"<p>Norwood Junction</p>","N",,"<p>Step-free access via separate entrances to both platforms. Step-free route between platforms is via street (500m). Step-free access to the Ticket Office. Nearest step-free staffed station is East Croydon.</p>","N",,,,"Y",,"N",0,"No","Y",,,,"<p>Northbound: Stop E in&nbsp;Kirkdale.</p> <p>Southbound: Stop F in Kirkdale</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/SYD.pdf"">here</a></p>",,,,,,,"LO",,"2F06739512444E85BAE7D0D86769DF3A"
"UHL","Upper Holloway","CRyan","21/03/2014",152400,"UPPER HOLLOWAY","Upper Holloway Railway Station","Holloway Road","Upper Holloway","Greater London",,"N19 4DJ",-0.1290758459,51.563630354,"LO","partTime","Y",,,"Announcements","<p>help point on each platform. Gives recorded train information, also emergency calls can be made</p>","Y",,"N","<p>Entrance to westbound platform</p>","TicketMachine","Y","N","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 2",,,,"Y","<p>Customer service staff on site from start until end of service</p>",,,,,"N",,,"0845 330 9882",,,,"N",,,,"N","N",,,"N",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=N19 4DJ&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Upper Holloway station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,"Customer service staff on site from first until last train",,"Y","Y",,"Y",,"N","Y","<p>contact taxi operator directly</p>",,,"N",,"<p>Ramp from entrance to platform level. Access between platforms is at street level only, as there is no physical connection between them.</p>","Y",,,,"N",,"N",3,"No","Y",,,"Stands","<p>Westbound: Stop T outside station in Holloway Road</p> <p>Eastbound: Stop S opposite station in Holloway Road</p>",,,,"<p>Archway station is five minutes walk. Exit station and turn left along Holloway Road.</p>",,,,,,"LO",,"2D6278299C9641759BAC1FF30F67F762"
"WMW","Walthamstow Queen's Road","CRyan","06/01/2014",740700,"WALTHAMSTOW Q RD","Walthamstow Queen's Road Station","Edinburgh Road","Walthamstow",,,"E17 7QJ",-0.023838128,51.5815091919,"LO","partTime","Y",,,"DepartureScreens, Announcements, ArrivalScreens","<p>help point on each platform. Gives recorded train information, also emergency calls can be made</p>","Y",,"N","<p>Entrance to westbound platform</p>","TicketMachine","Y","N","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 3",,,,"Y","<p>Customer service staff available from start until end of service</p>",,,,,"N",,,"0845 330 9882",,,,"N",,,,"N","N",,,"N",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=E17 7QJ&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Walthamstow Queens Road station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,"Customer service staff available from start until end of service",,"Y","Y",,"Y",,"N","Y","<p>contact taxi operator directly</p>",,,"N",,"<p>Platforms linked by footbridge with ramps at either end.</p>","Y",,,,"N",,"N",5,"No","Y",,,"Stands","<p>Westbound: Stop KM in South Grove</p> <p>Eastbound: Stop U in South Grove</p>",,,,"<p>Walthamstow Central underground station is 5 minutes walk</p>",,,,,,"LO",,"56C2B63D9B9B4264B406CDE6AB05A6F3"
"WWR","Wandsworth Road","CRyan","06/01/2014",537200,"WANDSWORTH ROAD","Brayburne Avenue","London",,,,"SW4 6AD",-0.137665635,51.4698826105,"LO","unstaffed","Y",,,"Announcements, ArrivalScreens",,"Y",,"N",,"TicketMachine","Y","N","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 2",,,,"Y",,,,,,"N",,,,,,,"N",,,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=SW4 6AD&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Wandsworth Road station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y",,"Y","<p>No ticket office .</p>","N","N","<p>Accessible taxis to/from this station to/from the nearest accessible station can be arranged through Southern Assisted Travel - 08451 23 77 70. For other taxi journeys, contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,,"N",,"<p>No step-free access to platform 1 or 2. Nearest step-free station is London Victoria.</p>","N",,,,"N",,"N",,"No","Y",,,,"<p>Outside station on Wandsworth Road.</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/WWR.pdf"">here</a></p>",,,,,,,"SN",,"B006CC01CDAE4581BDEDD49DE46F9FB7"
"WNP","Wanstead Park","Unknown","16/01/2014",740800,"WANSTEAD PARK","Wanstead Park Railway Station","Station Approach","Woodgrange Road","Greater London",,"E7 0HX",0.0262219773,51.5516982552,"LO","partTime","Y",,,"Announcements","<p>help point on each platform. Gives recorded train information, also emergency calls can be made</p>","Y",,"N","<p>station entrance</p>","TicketMachine","Y","N","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 3","Applicable Operators: London Overground","LO",,"Y","<p>Customer service staff available from start until end of service</p>",,,,,"N",,,"0845 330 9882",,,,"N",,,,"N","N",,,"N",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=E7 0HX&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Wanstead Park station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,"Customer service staff available from start until end of service",,"Y","Y",,"Y",,"N","N","<p>contact taxi operator directly</p>",,,"N",,,"N",,,,"N",,"N",6,"No","Y","At station forecourt",,"Stands","<p>Westbound: Stop J opposite station in Woodgrange Road</p> <p>Eastbound: Stop K outside station in Woodgrange Road</p>",,,,,,,,,,"LO",,"FA067EE29BF2461A9E8A139216EC43E5"
"WPE","Wapping","KThimbleby","20/01/2014",1085,"WAPPING","Wapping High Street","-",,,,"E1W 3PA",-0.05632,51.503718,"LO","unstaffed","Y",,,"DepartureScreens, Announcements","<p>Help points on concourse and on lower level outside lift entrance. No help points on platforms.</p>","Y","Station is staffed from 15 minutes before the first train until 15 minutes after the last train.","Y",,"TicketMachine","Y","Y","Y","TicketOffice, TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 2",,,,"Y",,,,,,"N",,,"0845 330 9882",,,,"N",,,,"N","N",,,"N",,"N",,"N","N",,"N",,"N","N",,,"N",,"N","Y","Post Office located nearby","N",,"N",,"N","High street shops","N",,,,,,"Y","Y",,"Y",,"Y","N",,,"<p>New Cross Gate</p>","N",,"<p>Access from street to ticket office only. No level access to platforms.</p>","N",,,,"N",,"N",,,,,,,,,,,,,,,,,"LO",,"27F95AE0DE824CEC8DD1A8AE5425CEFA"
"WFH","Watford High Street","CRyan","03/01/2014",145500,"WATFORD HIGH ST","Watford High Street Railway Station","182 Watford High Street","Watford",,,"WD17 2NW",-0.3917136888,51.6526551364,"LO","fullTime","Y",,,"DepartureScreens, Announcements",,"Y",,"Y","<p>Booking hall</p>","TicketMachine","Y","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 8",,,,"Y",,,,,,"N",,,"0845 330 9882",,,,"N",,,,"N","Y",,,"Y",,"N","Coffee shop Food outlet (Seating available)","Y","N",,"N",,"N","N",,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=WD17 2EG&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Watford High Street station</a></p>","Y",,"N","N","Post Office located nearby","N",,"Y","Located on concourse","N","High street shops","N",,,,,,"Y","Y",,"Y","<p>Ticket office staff provide assistance where possible</p>","N","N","<p>Contact taxi operator directly</p>",,"<p>Watford Junction</p>","N",,"<p>Level access to ticket office from street.</p> <p>Single island platform, accessible from entrance by staircase only</p>","N",,,,"N",,"N",8,"Yes","Y",,,"Stands","<p>Northbound - in Lower High Street, south of station</p> <p>Southbound - stop opposite station in Lower High Street</p>",,"<p>In Watford Town Centre - 5 minutes walk.</p>",,"<p>Watford Metropolitan Line station is approximately 25 minutes walk.</p>","<p>Green Line 724&nbsp;operates a stopping service to Heathrow from Watford Junction.</p>",,,,,"LO",,"8AF50418250D421783805A7905F40716"
"WCY","West Croydon","CRyan","21/03/2014",541100,"WEST CROYDON","London Road","Croydon","Greater London",,,"CR0 2TA",-0.102581278,51.3784284699,"LO","partTime","Y",,,"DepartureScreens","<p>Help points on platforms 3 and 4. Customer assistance office on platform 1.</p>","Y",,"Y","<p>Located in the booking hall</p>","TicketOffice, TicketMachine","Y","Y","Y","TicketOffice, TicketMachine","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 5",,,,"Y",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"Y",,"N","Coffee shop","Y","N",,"N",,"N","N",,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=CR0 2TA&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around West Croydon station</a></p>","Y",,"N","N","Post Office located nearby","N","Croydon Visitor Centre is alongside East Croydon station (10 minutes walk or Tramlink)","N","Located on concourse Located by the ticket office","N","News agent High street shops","Y",,,,,,"Y","Y",,"Y",,"N","Y",,,"<p>East Croydon</p>","N",,"<p>Step-free access via car park and side gate to platforms 1 and 3 (to London). Step-free access via separate side gate to platform 4 (to Sutton). Both side gates are kept locked but have help buttons to request use and are remotely operated.&nbsp; Both are available from first to last train.</p>","N",,,,"N",,"N",0,"No","Y",,,,"<p>Bay 5 at West Croydon Bus Station</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>",,"<p>Tramlink</p>",,,,,,"LO",,"5D6FB66FFE2E40668952F5E4E3AC1B2B"
"WHD","West Hampstead","CRyan","03/01/2014",142100,"WEST HAMPSTEAD","West Hampstead Railway Station","West End Lane","West Hampstead",,,"NW6 2LJ",-0.1911817701,51.5474733358,"LO","partTime","Y",,,"DepartureScreens, Announcements",,"Y",,"Y","<p>Booking hall</p>","TicketMachine","Y","Y","Y","TicketOffice, TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 2",,,,"Y","<p>Via ticket office</p>",,,,,"N",,,"0845 330 9882",,,,"N",,,,"N","Y",,,"Y",,"N","Coffee kiosk at station entrance","Y","N",,"N",,"N","N","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=NW6 2LJ&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around West Hampstead station</a></p>","Y",,"N","N","Post Office located nearby","N",,"N",,"N","High street shops","Y",,,,,,"Y","Y",,"Y","<p>Ticket office staff provide assistance where possible</p>","N","N","<p>contact taxi operator directly</p>",,"<p>Willesden Junction</p>","N",,"<p>Ticket office has step-free access from street only.</p>","N",,,,"N",,"N",0,"No","Y",,,,"<p>Westbound: Buses leave from Stop A in West End Lane</p> <p>Eastbound: Buses leave from Stop C in Broadhurst Gardens</p>",,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/WHD.pdf"">here</a></p>","<p>London Underground Jubilee Line a short walk away</p>","<p>West Hampstead Thameslink Station (5 minutes walk away) provides direct services to London Gatwick and London Luton airports.</p>",,,,,"LO",,"233C8134C7F4493C82D2E5820AB54F25"
"WIJ","Willesden Junction","KThimbleby","20/01/2014",145700,"WILLESDEN JN","Willesden Junction Railway Station","Station Approach","Harlesden","Greater London",,"NW10 4UY",-0.2432670615,51.5320332397,"LO","fullTime","Y",,,"DepartureScreens, Announcements, ArrivalScreens",,"Y",,"Y","<p>Main booking hall and Harrow Road entrance</p>","TicketMachine","Y","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 2/3","Applicable Operators: London Overground","LO",,"N","<p>Via ticket office</p>",,,,,"N",,,"0845 330 9882",,,,"Y",,,,"N","Y",,,"Y",,"N","Coffee kiosk","Y","Y",,"Y",,"N","Y","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=NW10 4UY&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Willesden Junction station</a></p>","Y",,"N","Y","Outside the station","N",,"N",,"N",,"N",,,,,,"Y","Y",,"Y","<p>At the Main (Station Approach) ticket office only. At the Harrow Road office, staff provide assistance where possible</p>","Y","Y","<p>contact taxi operator directly</p>",,,"N","<p>Located on Platform 3</p>","<p>Two lifts provide step-free access to all platforms NOTE: LIFT WILL NOT BE AVAILABLE ON BOXING DAY (26TH DECEMBER)</p>","Y",,,,"N",,"N",18,"No","Y","Outside station approach","<p>Cycle racks are located at the Station Approach entrance. Users will need their own padlock.</p>","Stands","<p>All services depart from Stop N in Station Approach outside main entrance.</p>",,,"<p>Served by London Bus Routes 220, 224, 260, 487 and PR1</p>","<p>Bakerloo Line from Harrow & Wealdstone to Elephant & Castle serves station</p>","<p>Heathrow - change at Clapham Junction for Feltham Railair link Gatwick or Luton - Change at West Hampstead for First Capital Connect Stansted - Change at Stratford</p>",,,,,"LO",,"2F90BD78912D4A2FB7700AB28B6EBDB4"
"WGR","Woodgrange Park","Unknown","16/01/2014",746700,"WOODGRANGE PARK","Woodgrange Park Railway Station","Romford Road","Manor Park","Greater London",,"E7 8AF",0.04513119,51.5487621436,"LO","partTime","Y",,,"Announcements","<p>help point on each platform. Gives recorded train information, also emergency calls can be made</p>","Y",,"N","<p>On each platform</p>","TicketMachine","Y","N","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 3/4",,,,"Y","<p>Customer service staff available from start until end of service</p>",,,,,"N",,,,,,,"N",,,,"N","N",,,"N",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=E7 8AF&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Woodgrange Park station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,"Customer service staff available from start until end of service",,"Y","Y",,"Y",,"N","N","<p>contact taxi operator directly</p>",,,"N",,,"N",,,,"N",,"N",4,"No","Y","By Ticket Office",,"Stands","<p>Westbound: Stop G opposite station in Romford Road</p> <p>Eastbound: Stop H near station in Romford Road</p>",,,,,,,,,,"LO",,"94897F3DAF4E4E58BA82CC1B3F69862E"
