"Crs Code","Name","Changed By","Changed Date","NLC","16 Char Name","Address Line 1","Address Line 2","Address Line 3","Address Line 4","Address Line 5","Postcode","Longitude","Latitude","Station Operator","Staffing Level","CCTV Available","Info. avail. from staff","Opening Note","CIS","Help Points","Help Points Available","Ticket Office Opening Note","Ticket Office Available","Ticket Office Location","Pre-purchase Collection","Ticket Machine Available","Oyster Issued","Oyster Topup","Oyster Pickup","Use Oyster","Oyster Comments","Smartcard Issued","Smartcard Topup","Smartcard Pickup","Smartcard Validator","Smartcard Comments","Travelcard Zone","Penalty Fares","Penalty Fares TOCs","Penalty Fares URL","Always show Oyster","Note","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Available","Operator Name","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Opening Note","Available","Operator Name","1st Class Lounge Note","1st Class Lounge Opening Note","1st Class Lounge Available","Seated Area Available","Seated Area Location","Waiting Room Opening Note","Waiting Room Available","Waiting Room Location","Trolleys Available","Refreshments Note","Refreshments Available","WC Available","WC Location","Baby Change Available","Baby Change Location","Showers Available","Telephones Exist","Telephones Usage Type","Wifi Note","Wifi Available","Web Kiosk Opening Note","Web Kiosk Available","Postbox Available","Postbox Location","Tourist Info Available","Tourist Info Location","ATM Available","ATM Location","Bureau de Change Available","Shops Note","Shops Available","Helpline Note","Helpline Contact","Helpline Opening Note","Staff Help Note","Staff Help Opening Note","Staff Help Available","Induction Loop","Accessible Ticket Machines Note","Accessible Ticket Machines Available","Height Adjusted Counter Note","Height Adjusted Counter Available","Train Access Ramp Available","Accessible Taxis","Accessible Phones","Nearest Stations More Facilities Note","National Key Toilets Available","National Key Toilets Location","Step Free Access Note","Step Free Access Available","Ticket Gates Note","Ticket Gates Available","Impaired Mobility Set Down Note","Impaired Mobility Set Down Available","Wheelchairs Opening Note","Wheelchairs Available","Spaces","Sheltered","Security","Location","Note","Type","Rail Replacement Note","Rail Replacement Map","Taxi Rank","Onward Travel","Metro Services","Airport","Port","Car Hire","Cycle Hire","Station Alert","TOCs","Station Category","Page Guid"
"STE","Streatham (Greater London)","CPancutt","11/12/2013",538300,"STREATHAM.","Streatham High Road","Streatham","London",,,"SW16 6HP",-0.131546583,51.42581015,"SN","fullTime","Y",,,"DepartureScreens, Announcements",,"Y",,"Y","<p>Located in the booking hall</p>","TicketMachine","Y","N","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 3",,,,"Y","<p>Please contact Customer Services on 08451 272920</p>",,,,,"N",,,,,,,"N",,,,"N","Y",,,"Y","Platform 1 (to Croydon and Wimbledon) and Platform 2 (to London)","N","Coffee shop, and a food outlet (seating unavailable)","Y","Y",,"Y",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=SW16 6HP&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Streatham station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N","Kiosk","Y",,,,,,"Y","Y","<p> Quick fare Machine can be located in booking hall .</p>","Y",,"N","N","<p>Accessible taxis to/from this station to/from the nearest accessible station can be arranged through Southern Assisted Travel - 0800 138 1016. For other taxi journeys, contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>","<p>Phone box outside the station</p>","<p>Mitcham Eastfields</p>","N",,"<p>Step-free access to Ticket office only. No step-free access to platforms. Nearest step-free station is West Norwood or Mitcham Eastfields.</p>","N",,,,"N",,"N",0,"No","Y",,,,"<p>Outside station on Streatham High Road.</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/STE.pdf"""">here</a></p>",,,,,,,"SN",,"F5C2A436C1674E1B90C24CA71B0FD465"
"SRC","Streatham Common","CRaan","21/03/2014",538400,"STREATHAM COMMON","East Streatham Road","Streatham","London","London",,"SW16 5NT",-0.136151833,51.41868917,"SN","partTime","Y",,,,"<p>Help/information point available on all platforms</p>","Y",,"Y","<p>Located in the booking hall</p>","TicketOffice, TicketMachine","Y","Y","N","NotAvailable","N",,"N","N","NotAvailable","N",,"Zone 3",,,,"N","<p>Please contact 08451 272920</p>",,,,,"N",,,,,,,"N",,,,"N","Y",,,"Y",,"N",,"Y","Y",,"Y",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=SW16 5NT&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Streatham Common station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"Y",,"N",,"N",,,,,,"Y","Y",,"Y",,"Y","Y","<p>Accessible taxis to/from this station to/from the nearest accessible station can be arranged through Southern Assisted Travel - 0800 138 1016. For other taxi journeys, contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,,"N",,"<p>Lifts to Platforms 1,2 & 3, step-free access to Platform 4 via side entrance.</p>","N",,,,"Y",,"N",18,"Yes","Y","Platform 1",,,"<p>Up from station on Greyhound Lane.</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format <a href=""http://www.nationalrail.co.uk/posters/SRC.pdf"">here</a></p>",,,,,,,"SN",,"5524A516C69146DE922DD7E61C8DA72D"
"SRH","Streatham Hill","CPancutt","09/01/2014",543500,"STREATHAM HILL","Streatham Hill","London",,,,"SW2 4SA",-0.128157209,51.4383461,"SN","fullTime","Y",,,"DepartureScreens, Announcements, ArrivalScreens",,"Y",,"Y","<p>Located in the booking hall</p>","TicketMachine","Y","N","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 3",,,,"Y","<p>Please contact Customer Services on 08451 272920</p>",,,,,"N",,,,,,,"N",,,,"N","Y",,,"Y","Platforms 1 and 2","N","Coffee shop","Y","Y",,"Y",,"N","N",,"&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=SW2 4PA&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Streatham Hill station&lt;/a&gt;&lt;/p&gt;","N",,"Y","N",,"N",,"Y",,"N",,"N",,,,"Staff help available: Sun-Thu 05:30-00:30; Fri-Sat 05:00-01:00",,"Y","Y","<p> Quick fare Machine can be located in the booking hall .</p>","Y",,"Y","Y","<p> Contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,,"Y","<P>Can be located on Platform 2.</P>","<P>Step-free access to ticket office and platforms via passenger operated lifts.</P>","Y",,,,"N",,"N",0,"No","Y",,,,"<p>Outside station on B221 Sternhold Avenue.</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/SRH.pdf"""">here</a></p>",,,,,,,"SN",,"4D91EB27F72A45F9BE876CEC604B3AEB"
"SUO","Sutton (Surrey)","CRaan","21/03/2014",538500,"SUTTON LONDON","Brighton Road","Sutton","Greater London",,,"SM2 5AD",-0.191213151,51.35953356,"SN","fullTime","Y","Yes - from help point, Yes - from ticket office",,"DepartureScreens, Announcements","<p>Customer Assistance Office on lower concourse, between platforms 2 & 3 (Platform staff). 1 step to access.</p> <p>Help points available on each platform.</p>","Y",,"Y","<p>Ticket machines are located in front of the station and in the booking hall area</p>","TicketMachine","Y","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 5",,,,"Y","<p>Please contact Customer Services on 08451 272920</p>",,,,,"N",,,,,,,"Y","Please call Customer services on 08451 272 920",,,"N","Y",,,"Y","<p>Waiting rooms on platform 1,2,3 and 4 - open when staffed</p> <p>Seating available on all platforms under canopies</p>","N","Coffee kiosk Cold drinks vending machine Food vending machine Food outlet (Seating available)","Y","Y",,"Y","Female toilets,Male toilets","N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=SM2 5AD&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Sutton (Surrey) station&lt;/a&gt;&lt;/p&gt;","N",,"N","Y","Outside the station","N",,"Y","Located outside the station","N","Flower stall, Mini supermarket, Baber shop, Cafe.","Y",,"Please call the Assisted travel team on 0800 138 1016",,,,"Y","Y",,"Y",,"N","Y","<p>Please contact local taxi companies, details of which can be found at <a href=""""http://www.traintaxi.co.uk"""">www.traintaxi.co.uk</a>.</p> <p>For advice about step free access to other stations from Sutton please contact Assisted Travel on 0800 138 1016</p>",,,"Y","<p>Changing Places facility installed on platform 2 & 3.  Accessible toilet available without a key.</p>","<p>Level access to Ticket Office. Lift access to all platforms.</p>","Y",,,,"Y",,"N",70,"Yes","Y","Beside station","<p>Please lock your bikes securely to the stands provided.</p>","Stands","<p>To the side of the station outside The Quadrant House building.</p>",,"<p>There is a taxi rank at the front of the station.</p> <p>Information on taxis from this station is also available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/SUO.pdf"""">here</a></p>",,,,,,"<p>The lift to platforms 2 &amp; 3 is out of use currently waiting for a part.  We are working to get the lift back into service as soon as possible however please call Southern Assisted Travel on 0800 138 1016 if you require step free access to these platforms in the meantime and they can arrange an alternative for you.</p>","SN",,"3287B673193247A18572AF50A9A38212"
"TAD","Tadworth","kmonk","16/12/2013",538600,"TADWORTH","Station Approach","Tadworth","Surrey",,,"KT20 5SP",-0.23596467,51.29163611,"SN","partTime","Y","Yes - from help point, Yes - from ticket office",,"DepartureScreens, Announcements, ArrivalScreens",,"Y",,"Y","<p>Ticket Machine located on Platform 1.</p>","TicketMachine","Y","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 6",,,,"Y","<p>Please call Customer services on 08451 272 920</p>",,,,,"N",,,,,,,"N","Please call Customer services on 08451 272 920",,,"N","Y",,,"N","<p>Platform 1 - canopy with seats underneath. Platform 2 has a shelter with seats </p>","N",,"N","N",,"N",,"N","N",,"&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=KT20 5SP&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Tadworth station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N",,"Please call the Assisted travel team on 0800 138 1016",,,,"Y","Y","<p>Ticket Machine located on Platform 1 .</p>","Y",,"N","Y","<p>Accessible taxis to/from this station to/from the nearest accessible station can be arranged through Southern Assisted Travel - 08451 23 77 70. For other taxi journeys, contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,"<p>Tattenham Corner [TAT]</p>","N",,"<p>Step-free access via long ramp to platform 1 (to London). Ramp access to platform 2 (to Tattenham Corner). Nearest step-free station is Tattenham Corner. Step-free access to the Ticket Office.</p>","Y",,,,"N",,"N",,"Yes","Y","Platform 1 behind ticket office&nbsp;",,,"<p>Down from station on Station Approach Road.</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/TAD.pdf"">here</a></p>",,,,,,,"SN",,"B56E613990E948D2B5324685CF0423E5"
"TAT","Tattenham Corner","CRaan","21/03/2014",538700,"TATTENHAM CORNER","Royal Drive","Great Tattenhams","Epsom","Surrey",,"KT18 5PR",-0.242609371,51.30918237,"SN","partTime","Y","Yes - from help point, Yes - from ticket office",,"DepartureScreens, Announcements, ArrivalScreens","<p>Located Next To Quickfare Machine .</p>","Y",,"Y","<p>Located adjacent to Platform 3.</p>","TicketMachine","Y","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 6",,,,"Y","<p>Please call Customer services on 08451 272 920</p>",,,,,"N",,,,,,,"N","Please call Customer services on 08451 272 920",,,"N","Y",,,"Y","<p>Seating available on platform 1 and 2</p>","N",,"N","Y","<p>&nbsp;Toilets are available but only during staffing hours.&nbsp; You need to get the key from the ticket office.</p>","N",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=KT18 5PR&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Tattenham Corner station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N",,"Please call the Assisted travel team on 0800 138 1016",,,,"Y","Y","<p>Located Between Platform 2&3 .</p>","Y",,"N","Y","<p>Accessible taxis to/from this station to/from the nearest accessible station can be arranged through Southern Assisted Travel - 08451 23 77 70. For other taxi journeys, contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,"<p>The nearest station(s) with more facilities than Tattenham Corner are:</p> <ul> <li>Epsom</li> </ul>","N",,"<p>Step-free access to Ticket Office and all platforms. Platform 3 has gravel surface - may be unsuitable forAn Independant wheelchair user.</p>","Y",,,"<p>In Car Park</p>","Y",,"N",4,"No","Y","By Side entrance",,,"<p>Outside station on Great Tattenhams.</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/TAT.pdf"""">here</a></p>",,,,,,,"SN",,"5C613F55B5F3482398F91DF4B26404F5"
"TTH","Thornton Heath","kmonk","18/03/2014",538800,"THORNTON HEATH","Brigstock Road","Thornton Heath","Surrey",,,"CR7 8RX",-0.101001212,51.3992396,"SN","fullTime","Y","Yes - from help point, Yes - from ticket office",,"DepartureScreens, Announcements, ArrivalScreens","<P>Help / information point available on all platforms aside from&nbsp;Platform 4.</P>","Y",,"Y","<p>Located in the booking hall</p>","TicketMachine","Y","N","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 4",,,,"Y",,,,,,"N",,,,,,,"N",,,,"N","Y",,,"Y","Located on Platform&nbsp;2 & 3&nbsp;","N",,"Y","Y",,"Y",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=CR7 8RX&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Thornton Heath station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"Y","Located outside the station","N",,"N",,,,,,"Y","Y","<p>Quickfare Machines Are Located In And Outside Of Concourse . </p>","Y",,"Y","Y","<p>Accessible taxis to/from this station to/from the nearest accessible station can be arranged through Southern Assisted Travel - 08451 23 77 70. For other taxi journeys, contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,,"N",,"<p>Step free access via lifts to all platforms.</p>","Y",,,,"N",,"N",6,"Yes","Y","By side entrance",,,"<p>Outside station on Brigstock Road.</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/TTH.pdf"""">here</a></p>",,,,,,,"SN",,"F084627529C8494E8F82A6603341288F"
"TBD","Three Bridges","CRaan","20/03/2014",549100,"THREE BRIDGES","Haslett Avenue","Three Bridges","Crawley","West Sussex",,"RH10 1LY",-0.161183058,51.11691722,"SN","fullTime","Y",,,"DepartureScreens, Announcements","<p>Customer assistance office (platform staff) on platforms 1/2.</p>","Y",,"Y","<p>Located in the booking hall</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","Y","TicketOffice, TicketMachine","Y","<p>Southern's smartcard is called 'the key'.  To apply online go to <a href=""http://www.southernrailway.com/thekey"">www.southernrailway.com/thekey</a> or pick up an application form from a Southern ticket office. </p>",,,,,"N",,,,,,"N",,,,,,,"N",,,,"N","Y",,,"Y","Located on Platform 1&amp;2 and 3&amp;4 - they are both step free,&nbsp;and contain&nbsp;CIS, info points, couches and benches.","Y",,"Y","Y","Male &amp;&nbsp;Female, and accessible&nbsp;toilets available on&nbsp;Platforms 1&amp;2 and 3&amp;4&nbsp;","Y","Female toilets","N","Y","CardsAndCoins","Find WiFi Hotspots around Three Bridges station","Y",,"N","N",,"N",,"Y","Located outside main entrance","N",,"Y",,,,,,"Y","Y",,"Y","<p>Passengers unable to use high level windows may request assistance from Southern Assisted Travel on 08451 23 77 70.</p>","Y","Y","<p>Accessible taxis to/from this station to/from the nearest accessible station can be arranged through Southern Assisted Travel - 08451 23 77 70. For other taxi journeys, contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,,"N",,"<p>Step-free access to Platforms 1 and 2 (some trains to/from London, Horsham and the south coast) via steep ramp. Lifts to Platforms 3, 4 and 5.</p>","Y",,,,"Y",,"Y",120,"Yes","Y","To right of station buildings",,,"<p>Station forecourt / car park.</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/TBD.pdf"""">here</a></p>",,,,,,,"SN",,"97659503B7944198A08BEC81493C2000"
"TOK","Three Oaks","CPancutt","11/12/2013",502800,"THREE OAKS","Butcher's Lane","Three Oaks","East Sussex",,,"TN35 4NL",0.61337309,50.90088723,"SN","unstaffed","Y",,,"DepartureScreens",,"Y",,"N",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p><strong>Cycle restrictions on trains from this station<br/></strong>0650 to Brighton - cycles cannot be carried beyond Eastbourne<br/>0758 to Brighton - cycles cannot be carried beyond Hastings</p> <p>Please visit <a href=""""http://www.southernrailway.com/cyclepolicy"""">www.southernrailway.com/cyclepolicy</a> for more information</p>",,,,,"N",,,,,,,"N",,,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","N",,"&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=TN35 4NL&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Three Oaks station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"N","Y","<p>Quick Fare Machine Not Available At This Station .</p>","N","<p>Ticket Office Not Available At This Station .</p>","N","N","<p>Accessible taxis to/from this station to/from the nearest accessible station can be arranged through Southern Assisted Travel - 08451 23 77 70. For other taxi journeys, contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,"<p>The nearest station(s) with more facilities than Three Oaks is</p> <ul> <li>Hastings</li> </ul>","N",,"<p>Step-free access via steep ramp down from station entrance to platform.</p>","Y",,,"<p>No dedicated area</p>","N",,"N",0,"No","Y",,"<p>Cycle restrictions on trains from this station<br/>0650 to Brighton - cycles cannot be carried beyond Eastbourne<br/>0758 to Brighton - cycles cannot be carried beyond Hastings</p> <p>Please visit <a href=""""http://www.southernrailway.com/cyclepolicy"""">www.southernrailway.com/cyclepolicy</a> for more information</p>",,"<p>Outside station on Butcher's Lane.</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/TOK.pdf"""">here</a></p>",,,,,,,"SN",,"D84E024FE33A47DD9CED3A547BE6FD5F"
"TUH","Tulse Hill","kmonk","16/12/2013",539000,"TULSE HILL","Station Road","Tulse Hill","London",,,"SE27 9BW",-0.105075902,51.43977376,"SN","fullTime","Y","Yes - from help point, Yes - from ticket office",,"DepartureScreens, Announcements, ArrivalScreens",,"Y",,"Y","<p>Located in the booking hall</p>","TicketMachine","Y","N","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 3",,,,"Y","<p>Please contact Customer Services on 08451 272920</p>",,,,,"N",,,,,,,"N","Please call Customer services on 08451 272 920",,,"N","Y",,,"Y","Located on Platform 4","N","Coffee shop Food outlet (Seating available)","Y","Y",,"Y",,"N","N",,"&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=SE27 9BW&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Tulse Hill station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N",,"Please call the Assisted travel team 0800 138 1016",,"<SPAN style=""""mso-fareast-language: EN-US; mso-bidi-language: AR-SA""""><SPAN>Staff assistance is available: Sun-Thu 05:30-00:30; Fri-Sat 05:30-01:00 </SPAN></SPAN>",,"Y","Y",,"Y",,"N","Y","<p>Accessible taxis to/from this station to/from the nearest accessible station can be arranged through Southern Assisted Travel - 0800 138 1016. For other taxi journeys, contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>","<p>No public telephones available</p>","<p>West Norwood is step free in both directions of travel</p>","N",,"<p>No step-free access to platforms from station entrance. Step-free cross-platform interchange between platform 2 (to Sutton/Wimbledon/East Croydon from Blackfriars) and platform 3 (to London Bridge). Step-free aaccess to the Ticket Office. Nearest step-free station is West Norwood.</p>","N","At Both Entrances .","Y",,"N",,"N",,"No","Y",,,,"<p>Either along from station on Tulse Hill, Christchurch Road or Norwood Road.</p>",,"<p>Information on taxis from this station is available at <a href=""""http://www.traintaxi.co.uk"""">www.traintaxi.co.uk</a>. Also There Is a Cab Office a Short Walk Away Down Station Rise .</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/TUH.pdf"""">here</a></p>",,,,,,,"SN",,"30BCC76F08F24C05942BD0FB8CEDA726"
"UCK","Uckfield","kmonk","09/12/2013",533400,"UCKFIELD","High Street","Uckfield","East Sussex",,,"TN22 1HS",0.096456894,50.96867258,"SN","partTime","Y","Yes - from help point, Yes - from ticket office",,"DepartureScreens, Announcements, ArrivalScreens",,"Y",,"Y","<p>Located in the booking hall</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","Y","TicketMachine","Y","<p>Southerns smart card is called the key, you can apply at <a href=""http://www.southernrailway.com/thekey"">www.southernrailway.com/thekey</a> or pick up a application form from a Southern ticket office.</p>",,,,,"N","<p>08451 272 920</p>",,,,,"N",,,,,,,"N","Please call Customer services on 08451 272 920",,,"N","Y",,"There are 2 shelters with seating available on platform 1. There is also seating available in the ticket hall area.","Y",,"N","Food outlet (Seating available)","Y","Y",,"Y",,"N","N",,"&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=TN22 1HS&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Uckfield station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N","<p>Please call the Assisted travel team on 0800 138 1016</p>","Please call the Assisted travel team on 0800 138 1016",,,,"Y","Y","<p>Quickfare Machine Can Be Located On Platform 1 .</p>","Y","<p>This Station Is Fitted With The Low Level Counters . </p>","Y","Y","<p>Accessible taxis to/from this station to/from the nearest accessible station can be arranged through Southern Assisted Travel - 08451 23 77 70. For other taxi journeys, contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,,"N",,"<p>Step-free access to Ticket Office and platform.</p>","Y",,,"<p>In Car Park</p>","Y",,"N",10,"Yes","Y","<p>Station front and rear of ticket office</p>","<p>cycle racks are available</p>",,"<p>Station car park.</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/UCK.pdf"""">here</a></p>",,,,,,,"SN",,"24B28A3BDD324665B07E2D35F9394313"
"UWL","Upper Warlingham","CRaan","21/03/2014",539100,"UPPER WARLINGHAM","Station Road","Whyteleafe","Surrey",,,"CR3 0EP",-0.077947217,51.30851045,"SN","partTime","Y","Yes - from help point, Yes - from ticket office",,"Announcements, ArrivalScreens","<p>Emergency telephones on both platforms.</p>","Y",,"Y","<p>Located in the booking hall</p>","TicketMachine","Y","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 6",,,,"Y","<p>Please call Customer services on 08451 272 920</p>",,,,,"N",,,,,,,"N","Please call Customer services on 08451 272 920",,,"N","Y",,,"Y","<p>Waiting room off ticket office with 2 metal seats and space for a wheelchair. </p>","N","Coffee kiosk","Y","Y",,"N",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=CR3 0EP&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Upper Warlingham station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N","<p>Please call the Assisted travel team on 0800 138 1016</p>","Please call the Assisted travel team on 0800 138 1016",,,,"Y","Y","<p>Quickfare And Pertis Machine Are Available At This Station .</p>","Y","<p>Passengers unable to use high level windows may request assistance from Southern Assisted Travel on 08451 23 77 70.</p>","N","Y","<p>Accessible taxis to/from this station to/from the nearest accessible station can be arranged through Southern Assisted Travel - 08451 23 77 70. For other taxi journeys, contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,"<p>Oxted</p>","N",,"<p>Step-free access via main entrance and car park to platform 1 (to London). No step-free access to platform 2 (to Oxted).</p>","N",,,"<p>In Car Park</p>","Y",,"N",14,"Yes","Y","car park",,"Stands","<p>Along from station on A22 Godstone Road.</p>",,"<p>Information on taxis from this station is available at <a href=""""http://www.traintaxi.co.uk"""" title=""""Traintaxi"""">www.traintaxi.co.uk</a></p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/UWL.pdf"""">here</a></p>",,,,,,,"SN",,"84E8E6A0FDF34055B8B94332A55E1EB3"
