"Crs Code","Name","Changed By","Changed Date","NLC","16 Char Name","Address Line 1","Address Line 2","Address Line 3","Address Line 4","Address Line 5","Postcode","Longitude","Latitude","Station Operator","Staffing Level","CCTV Available","Info. avail. from staff","Opening Note","CIS","Help Points","Help Points Available","Ticket Office Opening Note","Ticket Office Available","Ticket Office Location","Pre-purchase Collection","Ticket Machine Available","Oyster Issued","Oyster Topup","Oyster Pickup","Use Oyster","Oyster Comments","Smartcard Issued","Smartcard Topup","Smartcard Pickup","Smartcard Validator","Smartcard Comments","Travelcard Zone","Penalty Fares","Penalty Fares TOCs","Penalty Fares URL","Always show Oyster","Note","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Available","Operator Name","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Opening Note","Available","Operator Name","1st Class Lounge Note","1st Class Lounge Opening Note","1st Class Lounge Available","Seated Area Available","Seated Area Location","Waiting Room Opening Note","Waiting Room Available","Waiting Room Location","Trolleys Available","Refreshments Note","Refreshments Available","WC Available","WC Location","Baby Change Available","Baby Change Location","Showers Available","Telephones Exist","Telephones Usage Type","Wifi Note","Wifi Available","Web Kiosk Opening Note","Web Kiosk Available","Postbox Available","Postbox Location","Tourist Info Available","Tourist Info Location","ATM Available","ATM Location","Bureau de Change Available","Shops Note","Shops Available","Helpline Note","Helpline Contact","Helpline Opening Note","Staff Help Note","Staff Help Opening Note","Staff Help Available","Induction Loop","Accessible Ticket Machines Note","Accessible Ticket Machines Available","Height Adjusted Counter Note","Height Adjusted Counter Available","Train Access Ramp Available","Accessible Taxis","Accessible Phones","Nearest Stations More Facilities Note","National Key Toilets Available","National Key Toilets Location","Step Free Access Note","Step Free Access Available","Ticket Gates Note","Ticket Gates Available","Impaired Mobility Set Down Note","Impaired Mobility Set Down Available","Wheelchairs Opening Note","Wheelchairs Available","Spaces","Sheltered","Security","Location","Note","Type","Rail Replacement Note","Rail Replacement Map","Taxi Rank","Onward Travel","Metro Services","Airport","Port","Car Hire","Cycle Hire","Station Alert","TOCs","Station Category","Page Guid"
"BSD","Bearsted","cevans","23/08/2013",509100,"BEARSTED","Ware Street","MAIDSTONE","Kent",,,"ME14 4PH",0.5775887335,51.2758178582,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens",,"Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"N","Only available when staff present","N","Coffee kiosk","Y","Y",,"N",,"N","N","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=ME14 4PH&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Bearsted station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y","<p>Platform 1</p>","Y",,"Y","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>","<p>The nearest station(s) with more facilities than Bearsted are:</p> <ul> <li>Maidstone East</li> <li>Maidstone West</li> </ul>","N",,"<p>Plt 1 Accessible.</p>","N",,,,"N",,"Y",9,"Yes","Y","Car park","<p>Secure cycle storage is available at the front of the station. Please ask staff for details.</p>","Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/BSD.pdf"">here</a></p>",,,,,,,"SE",,"403FDB9A7BF146CEAD830637C6689D79"
"BEC","Beckenham Hill","cevans","23/08/2013",507600,"BECKENHAM HILL","Beckenham Hill Road","LONDON","London",,,"SE6 3RE",-0.0165093556,51.4248187521,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens","<p>On Platform</p>","Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","TicketMachine","Y","Y","Y","TicketMachine","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 4",,,,"Y",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"N","Only available when staff present","N","Coffee kiosk","Y","N",,"N",,"N","N","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=SE6 3RE&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Beckenham Hill station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y","<p>platform 1</p>","Y",,"Y","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"N",,"<p>Ramp to ticket office.</p>","Y",,,,"Y",,"N",14,"Yes","Y","Platform 1",,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/BEC.pdf"">here</a></p>",,,,,,,"SE",,"58DBA99C2E144FD49088B039DAA5E72E"
"BKJ","Beckenham Junction","cevans","23/08/2013",504600,"BECKENHAM JN","Station Approach","BECKENHAM","Greater London",,,"BR3 1HY",-0.0271519996,51.4115088767,"SE","fullTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens","<p>On platform</p>","Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","TicketMachine","Y","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 4",,,,"Y",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"Y","platforms 1 and 2","N","Coffee kiosk","Y","Y",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=BR3 1HY&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Beckenham Junction station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y","<p>booking hall</p>","Y","Counters can be raised or lowered to suit all customers","Y","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"Y",,"<p>Ticket office step free. Plats 1&amp;2 only, 3&amp;4 walk around station via ramp.</p>","Y",,,,"Y",,"N",64,"No","Y",,"<p>You may leave your cycle in the rack located in the car park, however you do so at your own risk.</p>","Stands",,,"<p>front of station</p>","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/BKJ.pdf"">here</a></p>",,,,,,,"SE",,"2935CDCD9F6142CABFCEEEBFF408CCA1"
"BKS","Bekesbourne","welsbys","24/04/2013",519800,"BEKESBOURNE","Station Road","BEKESBOURNE","Kent",,,"CT4 5EP",1.1367179122,51.2613614203,"SE","unstaffed","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory",,"<p>On platform</p>","Y",,"N",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=CT4 5EP&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Bekesbourne station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"N","Y",,"N","<p>Unmanned Station</p>","N","Y","<p>Accessible taxis are available</p>","<p>Public telephones are not accessible</p>","<p>The nearest station(s) with more facilities than Bekesbourne are:</p> <ul> <li>Canterbury</li> </ul>","N",,"<p>Both platforms accessible for wheelchair access, no stepfree interchange. Nearest suitable station is Canterbury East.</p>.","Y",,,,"Y",,"N",0,"No","Y",,,,,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/BKS.pdf"">here</a></p>",,,,,,,"SE",,"ADB5D329132A4404AB696B8096EA85A8"
"BGM","Bellingham","cevans","23/08/2013",506200,"BELLINGHAM LDN","Randlesdown Road","BELLINGHAM","LONDON","London",,"SE6 3BT",-0.0204332062,51.433878122,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens","On platform","Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","TicketMachine","Y","Y","Y","TicketMachine","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 3",,,,"Y",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"N","Only available when staff present","N",,"N","N",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=SE6 3BT&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Bellingham station</a>","N",,"N","N",,"N",,"N",,"N",,"Y",,,,,,"Y","Y","overbridge","Y",,"N","N","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"N",,"No access to car park or ticket office- flat entrance.","N",,,,"N",,"N",16,"Yes","Y","Platform 1",,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/BGM.pdf"">here</a></p>",,,,,,,"SE",,"035813A37A9048F984B248900A3A7CC8"
"BEG","Beltring","welsbys","24/04/2013",522700,"BELTRING","Beltring Road","TONBRIDGE","Kent",,,"TN12 6QH",0.4034985357,51.204703548,"SE","unstaffed","Y",,"Unstaffed station",,"<p>On platform</p>","Y",,"N",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=TN12 6QH&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Beltring station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"N","Y",,"N","<p>Unmanned Station</p>","N","N","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>","<p>The nearest station(s) with more facilities than Beltring are:</p> <ul> <li>Paddock Wood</li> </ul>","N",,"<p>Suitable for wheelchair access.</p>","Y",,,,"N",,"N",0,"No","Y",,,,,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/BEG.pdf"">here</a></p>",,,,,,,"SE",,"5AD80C557E184CBA95CD13B7562907C9"
"BVD","Belvedere","cevans","23/08/2013",509200,"BELVEDERE","Station Road","BELVEDERE","Greater London",,,"DA17 6JJ",0.1520760055,51.4919906828,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements","On platfornm","Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","TicketMachine","Y","Y","Y","TicketMachine","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 5",,,,"Y",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"Y","in booking hall","N",,"N","N",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=DA17 6JJ&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Belvedere station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y","Station forecourt","Y",,"N","Y","<p>Accessible taxis are available</p>","<p>Public telephones are not accessible</p>",,"N",,"Ticket Office is step free.","Y",,,,"N",,"Y",5,"Yes","Y","front of station",,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/BVD.pdf"">here</a></p>",,,,,,,"SE",,"ED890F81B9D34E51958407356F83AC93"
"BXY","Bexley","cevans","23/08/2013",509300,"BEXLEY","Station Approach","BEXLEY","Greater London",,,"DA5 1AQ",0.1482291664,51.4408001067,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens","<p>On platform</p>","Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","TicketMachine","Y","Y","Y","TicketMachine","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 6",,,,"Y",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"N","Only available when staff present","N",,"N","N",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=DA5 1AQ&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Bexley station</a>","N",,"N","N",,"N",,"N",,"N",,"Y",,,,,,"Y","Y","Station forecourt","Y",,"N","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"N",,"<p>1 step or side gate to ticket office. Country Platform step free only.</p>","N",,,,"Y",,"Y",10,"Yes","Y","Platform 2, by subway entrance.","<p>You may leave your cycle in the rack provided on platform 2, however you do so at your own risk.</p>","Stands",,,"<p>Office front of station</p>","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/BXY.pdf"">here</a></p>",,,,,,,"SE",,"350A02E7704F448288533D1B90952A05"
"BXH","Bexleyheath","cplewa","20/11/2013",509400,"BEXLEYHEATH","Station Road","BEXLEYHEATH","Greater London",,,"DA7 4AA",0.1334607228,51.4635528523,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements","<p>On platform</p>","Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","TicketMachine","Y","Y","Y","TicketMachine","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 5",,,,"Y",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"Y",,"N","Food outlet (Seating unavailable)","Y","Y",,"N",,"N","Y","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=DA7 4AA&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Bexleyheath station</a></p>","N",,"N","N",,"N",,"Y","Located outside main entrance","N",,"Y",,,,,,"Y","Y","<p>Station forecourt</p>","Y",,"Y","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"N",,"<p>Suitable for wheelchair access.</p>","Y",,,,"N",,"Y",30,"Yes","Y","Platforms 1 & 2","<p>Allows cycles to be chained up.</p>","Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/BXH.pdf"">here</a></p>",,,,,,,"SE",,"8CC15CE71FD64F3396E0B0C1AB12A89B"
"BKL","Bickley","cevans","23/08/2013",506300,"BICKLEY","Southborough Road","BICKLEY","Greater London",,,"BR1 2EB",0.0442555065,51.4003923154,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens","<p>On platform</p>","Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","TicketMachine","Y","Y","Y","TicketMachine","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 5",,,,"Y",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"Y","platform 1/2","N","Coffee shop","Y","Y",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=BR1 2EB&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Bickley station</a>","N",,"N","N",,"N",,"N",,"N","Flower stall","Y",,,,,,"Y","Y","<p>booking hall</p>","Y",,"N","N","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"N",,"<p>Not suitable for wheelchair access. Nearest Alternative Stations are Orpington or Beckenham Junction.</p>","N",,,,"N",,"Y",30,"Yes","Y","in car park",,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/BKL.pdf"">here</a></p>",,,,,,,"SE",,"B5CFDC0277AB4082973CDEE95C62CB06"
"BCH","Birchington-on-sea","cevans","23/08/2013",516300,"BIRCHINGTON","Station Approach","BIRCHINGTON","Kent",,,"CT7 9RD",1.3014240748,51.3774992946,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens",,"Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"Y",,"N",,"N","Y",,"N",,"N","Y","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=CT7 9RD&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Birchington-on-sea station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y","<p>Station forecourt</p>","Y",,"N","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>","<p>The nearest station(s) with more facilities than Birchington-on-sea are:</p> <ul> <li>Westgate-on-Sea</li> </ul>","N",,"<p>Platform 1 via side entrance, Platform 2 via road entrance. Interchange between platforms via road, ticket office is step free.</p>","Y",,,,"Y",,"Y",10,"No","Y",,"<p>You may leave your cycle in the rack provided on Platform 1, however you do so at your own risk.</p>","Stands",,,"<p>Thanet Cars 01843 848430 Advance booking is recommended</p>","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/BCH.pdf"">here</a></p>",,,,,,,"SE",,"56C4269C8A44464F843BA8AEBFBB4E75"
"BKH","Blackheath","cevans","23/08/2013",509500,"BLACKHEATH","Tranquil Vale","LONDON","London",,,"SE3 9LE",0.0083023759,51.465764084,"SE","fullTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens","<p>On platform</p>","Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","TicketMachine","Y","Y","Y","TicketMachine","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 3",,,,"Y",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"Y","under booking hall","N","Coffee kiosk","Y","Y",,"Y",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=SE3 9LE&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Blackheath station</a>","N",,"N","N",,"N",,"Y","Located by the ticket office","N",,"Y",,,,,,"Y","Y",,"Y",,"Y","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"Y",,"<p>Platform 1 accessible v lift<br /> Platform 2 accessible via ramp</p>","Y",,,,"N",,"Y",20,"Yes","Y","on Platform 2","<p>You may leave your cycle in the rack provided on platform 2, however you do so at your own risk.</p>","Stands",,,"<p>There is a taxi operator based at the station near the exit from platform 2.</p>","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/BKH.pdf"">here</a></p>",,,,,,,"SE",,"5D67F0D8D1C547CA9331976C656C25F1"
"BRG","Borough Green & Wrotham","cplewa","20/11/2013",513000,"-","Station Approach","off Wrotham Road","BOROUGH GREEN","Kent",,"TN15 8BG",0.3062601645,51.2932165271,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements",,"Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","On way in to access trains","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"N","Only available when staff present","N",,"N","Y",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=TN15 8BG&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Borough Green & Wrotham station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y","station forecourt","Y",,"Y","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"Y",,"Steep approach to access platform to travel to London.","Y",,,,"Y",,"N",26,"No","Y","Car park","You may leave your cycle in the racks provided on platform 2, however you do so at your own risk.","Stands",,,"front of station","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/BRG.pdf"">here</a></p>",,,,,,,"SE",,"882F08A1E95C4865B73D156B132C431A"
"BRX","Brixton","welsbys","24/04/2013",508100,"BRIXTON.","Atlantic Road","LONDON","London",,,"SW9 8JB",-0.1141790041,51.4633020697,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements","On platform","Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y",,"NotAvailable","N","Y","N","NotAvailable","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 2",,,,"Y",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"N","Only available when staff present","N",,"N","N",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=SW9 8JB&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Brixton station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y",,"N",,"Y","N","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"N",,"Not suitable for wheelchair access. Nearest Alternative Stations are Orpington or Beckenham Junction.","N",,,,"N",,"N",0,"No","Y",,,,,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/BRX.pdf"">here</a></p>",,,,,,,"SE",,"EA3069BDCFC242A79B6EC123FEF39F84"
"BSR","Broadstairs","cevans","23/08/2013",500600,"BROADSTAIRS","Lloyd Road","BROADSTAIRS","Kent",,,"CT10 1HZ",1.4335797883,51.3606806103,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens",,"Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"Y","platform 2","N","Coffee kiosk","Y","Y",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=CT10 1HZ&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Broadstairs station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y","<p>Station forecourt</p>","Y",,"N","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are accessible</p>",,"N",,"<p>Away from London platform, accessed through ticket office or when closed through side gate.</p>","Y",,,,"Y",,"Y",18,"Yes","Y","upside","<p>A spare room with wheel racks is used. Customers pay £5 for three months and have a key for the padlock.</p>","Stands",,,"<p>There is a taxi rank near the station entrance.</p>","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/BSR.pdf"">here</a></p>",,,,,,,"SE",,"BD0206C85ED849EDBD02EFF87AB50920"
"BMN","Bromley North","cevans","23/08/2013",509600,"BROMLEY NORTH","Bromley North Station","Bromley","Kent",,,"BR1 3NN",0.0173155242,51.4089530821,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements","On platform","Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","TicketMachine","Y","Y","Y","TicketMachine","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 4",,,,"Y",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"Y","in booking hall","N",,"N","Y",,"N",,"N","N","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=BR1 3NN&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Bromley North station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y","booking hall","Y",,"Y","N","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"Y",,"Has a curb. Ticket Office and Car Park are step free, although this is a step free station, the other stations on this branch line are not and so will not be able to get off the train except back at Bromley North.","Y",,,,"Y",,"Y",20,"Yes","Y","station concourse",,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/BMN.pdf"">here</a></p>",,,,,,,"SE",,"D99D0CC687E04AA6837DA557AF47AC9C"
"BMS","Bromley South","cevans","23/08/2013",506400,"BROMLEY SOUTH","Station Approach","High Street","BROMLEY","Greater London",,"BR1 1LX",0.0183566484,51.399942053,"SE","fullTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens","On platform","Y",,"Y","<p>On way in to access trains</p>","TicketMachine","Y","Y","Y","TicketMachine","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 5",,,,"Y",,,,,,"N",,,,,,,"Y","Phone customer services 0845 000 2222 to reclaim lost property",,,"N","Y",,,"Y","platform 1/2","N","Buffet","Y","Y",,"Y",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=BR1 1LX&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Bromley South station</a>","N",,"N","N",,"N",,"Y","Located on concourse","N","Wide range of shops","Y",,,,,,"Y","Y",,"Y",,"N","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"Y",,"<p>Lifts to platforms.</p>","Y",,,,"N",,"Y",80,"Yes","Y","at the right hand side of station building",,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/BMS.pdf"">here</a></p>",,,,,,,"SE",,"88FE75F55F92443E8BAC49F13819C26E"
