Crs Code,Name,Changed By,Changed Date,NLC,16 Char Name,Address Line 1,Address Line 2,Address Line 3,Address Line 4,Address Line 5,Postcode,Longitude,Latitude,Station Operator,Staffing Level,CCTV Available,Info. avail. from staff,Opening Note,CIS,Help Points,Help Points Available,Ticket Office Opening Note,Ticket Office Available,Ticket Office Location,Pre-purchase Collection,Ticket Machine Available,Oyster Issued,Oyster Topup,Oyster Pickup,Use Oyster,Oyster Comments,Smartcard Issued,Smartcard Topup,Smartcard Pickup,Smartcard Validator,Smartcard Comments,Travelcard Zone,Penalty Fares,Penalty Fares TOCs,Penalty Fares URL,Always show Oyster,Note,Primary Tel Country,Primary Tel Nr.,Primary Tel Ext.,Url,Available,Operator Name,Primary Tel Country,Primary Tel Nr.,Primary Tel Ext.,Url,Opening Note,Available,Operator Name,1st Class Lounge Note,1st Class Lounge Opening Note,1st Class Lounge Available,Seated Area Available,Seated Area Location,Waiting Room Opening Note,Waiting Room Available,Waiting Room Location,Trolleys Available,Refreshments Note,Refreshments Available,WC Available,WC Location,Baby Change Available,Baby Change Location,Showers Available,Telephones Exist,Telephones Usage Type,Wifi Note,Wifi Available,Web Kiosk Opening Note,Web Kiosk Available,Postbox Available,Postbox Location,Tourist Info Available,Tourist Info Location,ATM Available,ATM Location,Bureau de Change Available,Shops Note,Shops Available,Helpline Note,Helpline Contact,Helpline Opening Note,Staff Help Note,Staff Help Opening Note,Staff Help Available,Induction Loop,Accessible Ticket Machines Note,Accessible Ticket Machines Available,Height Adjusted Counter Note,Height Adjusted Counter Available,Train Access Ramp Available,Accessible Taxis,Accessible Phones,Nearest Stations More Facilities Note,National Key Toilets Available,National Key Toilets Location,Step Free Access Note,Step Free Access Available,Ticket Gates Note,Ticket Gates Available,Impaired Mobility Set Down Note,Impaired Mobility Set Down Available,Wheelchairs Opening Note,Wheelchairs Available,Spaces,Sheltered,Security,Location,Note,Type,Rail Replacement Note,Rail Replacement Map,Taxi Rank,Onward Travel,Metro Services,Airport,Port,Car Hire,Cycle Hire,Station Alert,TOCs,Station Category,Page Guid
LLH,Llangennech,spascos,17/09/2013,413800,LLANGENNECH,Llangennech Railway Station,Station Road,Llangennech,Llanelli,,SA14 8UY,-4.0789486553,51.6911365284,AW,unstaffed,N,,,"DepartureScreens, ArrivalScreens",,N,,N,,NotAvailable,N,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,N,,,N,,N,,N,N,,N,,N,N,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=SA14 8UY&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Llangennech station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,N,,N,N,,,,N,,<P>Platform is too low for use with ramp for train access.</P> <P>Swansea bound platform accessed via uneven track crossing and short ramp steeper than 1:12. Shrewsbury bound platform accessed via 4 steps or narrow gate and short ramp steeper than 1:12</P> <P>Nearest fully accessible station - Pantyffynnon</P>,N,,,,N,,N,4,No,N,,<p>2 hoops</p>,Stands,<p>At the station entrance</p>,,,<p>Services vary</p>,,,,,,<p>This station has Barrow or Level crossing. We do not recommend that you use it without assistance.</p>,AW,,4BB78B1663AE42B8BF8D7AEC0C390D7E
LGO,Llangynllo,spascos,17/09/2013,420700,LLANGYNLLO,Llangynllo Railway Station,Llangynllo,,,,LD7 1SY,-3.1613731906,52.3496331716,AW,unstaffed,N,,,"DepartureScreens, ArrivalScreens",,N,,N,,NotAvailable,N,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,N,,,N,,N,,N,N,,N,,N,N,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=LD7 1SY&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Llangynllo station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,N,,N,N,,,<p>Llandrindod</p>,N,,<P>Platform is too low for use with ramp for train access.</P> <P>Platform accessed through farm yard (no access agreement) via cattle grid crossing and short ramp steeper than 1:12.</P> <P>Nearest fully accessible station - Knighton</P>,N,,,,N,,N,0,No,N,,,,Wait on lane at end of footpath from station platform,,,,,,,,,,AW,,45890AC2147C4B039FF9304D93875988
LLR,Llanharan,spascos,17/09/2013,992500,Llanharan,Llanharan Railway Station,Chapel Road,Llanharan,,,CF72 9QA,-3.4407951268,51.5375892551,AW,unstaffed,Y,,,DepartureScreens,,N,,N,,TicketMachine,Y,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,N,,,N,,N,,N,N,,N,,N,N,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=CF72 9QA&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Llanharan station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,<P>Help provided by&nbsp;on train staff</P>,,N,Y,,Y,,N,Y,,,,N,,,Y,,,,N,,N,0,No,Y,Near station car park,,,<p>Wait at bus stops adjacent to the Post Office and High Corner Restaurant</p>,,,,,,,,,,AW,,F2718348F26D4D898997756F16CD8A2F
LTH,Llanhilleth,spascos,19/09/2013,991600,Llanhilleth,Llanhilleth Railway Station,Commercial Road,Llanhilleth,Abertillery,Gwent,NP13 2HT,-3.1352091731,51.7002992934,AW,unstaffed,Y,,,"DepartureScreens, Announcements, ArrivalScreens",,N,,N,,TicketMachine,Y,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,N,,,N,,N,,N,N,,N,,N,N,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=NP13 2HT&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Llanhilleth station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,<p>Help provided by on train staff</p>,,N,Y,,Y,,N,N,,,,N,,,Y,,,,N,,N,4,No,Y,in the station car park,,Stands,<p>Wait on Commercial Road close to entrance of station car park</p>,,,<p>The nearest bus stop is on Commercial Road</p>,,,,,,,AW,,7A6199C8354D4021A136095217F1AFE4
LLS,Llanishen,spascos,24/10/2013,384700,LLANISHEN,Llanishen Railway Station,Station Road,Llanishen,,,CF14 5UW,-3.1819876798,51.5327400811,AW,unstaffed,Y,,,"DepartureScreens, ArrivalScreens",,N,,N,,NotAvailable,N,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,N,,,N,,N,,N,N,,N,,N,N,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=CF14 5UW&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Llanishen station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,Y,,N,Y,,,,N,,<P>Partial wheelchair access. Cardiff bound platform accessed only via long ramp steeper than 1:12 and customers have to cross a busy road twice from car park. The pavement leading directly to the ramp is very narrow and dangerous and is&nbsp;on a busy road. Caerphilly-bound platform accessed by shorter steep ramps from the car park but it has been assessed that wheelchair users can get to the platform unaided.</P> <P>Nearest fully accessible station - Heath Low Level</P>,N,,,,N,,N,0,No,Y,,,,<p>On the road outside the station</p>,,,<p>The nearest bus stop is on Station Road</p>,,,,,,,AW,,075DC30EF60F49E9B0D75563C732FF08
LWR,Llanrwst,spascos,24/09/2013,245700,LLANRWST,Llanrwst Railway Station,Denbigh Street,Llanrwst,,,LL26 0AD,-3.8030589103,53.1441997908,AW,unstaffed,Y,,,"DepartureScreens, ArrivalScreens",,N,,N,,NotAvailable,N,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,Y,,,N,,N,,N,Y,,N,,N,Y,Cards,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=LL26 0AD&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Llanrwst station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,N,,N,Y,,,,N,,"<p>The ramp (with moderate <span><span>gradient) from the road is very long and has no landings or handrails. The ramp also has rainwater gullies, which form a trip hazard and a barrier, every 20 metres. There are also rainwater gullies at the back of the platform which are also a severe trip hazard and a barrier to wheelchairs.</span></span></p> <p>&nbsp;</p>",Y,,,,N,,N,0,No,Y,,,,<p>Wait at the bus stop outside the station</p>,,,<p>The nearest bus stops are located on Watling Street.</p>,,,,,,,AW,,6DD30420F0B54434BE2D2F9599B16E26
LAS,Llansamlet,chrystad,19/03/2013,422300,LLANSAMLET,Llansamlet Railway Station,Frederick Place,Bethel Road,Llansamlet,,SA7 9RY,-3.8847136298,51.6615015093,AW,unstaffed,Y,,,DepartureScreens,,N,,N,,NotAvailable,N,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,N,,,N,,N,,N,N,,N,,N,N,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=SA7 9RY&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Llansamlet station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,N,,N,Y,,<p>The nearest phone is 50m from the station by&nbsp;the traffic lights</p>,,N,,,Y,,,,N,,N,0,No,Y,,,,Wait outside station on Frederick Place,,,<p>The nearest bus stop is in Frederick Place.</p>,,,,,,,AW,,01AFA4981FAA4011A5A5B5C2C0CF9DC0
LWM,Llantwit Major,cevans,12/08/2013,969900,LLANTWIT MAJOR,Llantwit Major Railway Station,Llanmaes Road,Llantwit Major,Vale of Glamorgan,,CF61 1ST,-3.4816358353,51.409747732,AW,unstaffed,Y,,,"DepartureScreens, ArrivalScreens",,Y,,N,,TicketMachine,Y,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,N,,,N,,N,,N,N,,N,,N,N,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=CF61 1ST&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Llantwit Major station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,Y,,N,Y,,,,N,,,Y,,,,N,,N,10,No,Y,at the top of the stairs to the Bridgend bound platform,,Wheel Racks,<p>Wait at bus stop in the station car park</p>,,,<p>The nearest bust stop is in Le Pouliguen Way.</p>,,,,,,,AW,,6FCDA53C72454E9599388E07C7DB9213
LNR,Llanwrda,spascos,24/09/2013,406100,LLANWRDA,Llanwrda Railway Station,Station Terrace,Llanwrda,,,SA19 8EH,-3.871700406,51.9625941793,AW,unstaffed,N,,,"DepartureScreens, ArrivalScreens",,N,,N,,NotAvailable,N,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,N,,,N,,N,,N,N,,N,,N,N,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=SA19 8EH&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Llanwrda station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,N,,N,N,,,<p>Llangadog or Llandovery</p>,N,,<P>No wheelchair access.</P> <P>Platform is too low for use with ramp for train access.</P> <P>Platform accessed via short ramp steeper than 1:12 with gate</P> <P>Nearest fully accessible station - Llangadog</P>,N,,,,N,,N,0,No,N,,,,<p>At the station entrance</p>,,,<p>Nearest bus stops are in the village</p>,,,,,,,AW,,9A5932A5E4084392917B5F221F5AAD8A
LNW,Llanwrtyd,cplewa,21/11/2013,416300,LLANWRTYD,Llanwrtyd Railway Station,Station Road,Llanwrtyd Wells,,,LD5 4RW,-3.6321823573,52.1047219142,AW,unstaffed,N,,,"DepartureScreens, ArrivalScreens",,N,,N,,NotAvailable,N,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,N,,,Y,,N,,N,N,,N,,N,N,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=LD5 4RW&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Llanwrtyd station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,N,,N,Y,,,<p>Garth</p>,N,,<P>Partial - Swansea-bound platform accessible via footpath and platform access ramps&nbsp;than 1:12; kerb from disabled parking space to station.</P>,N,,,,N,,N,0,No,N,,,,<p>Wait in the station car park</p>,,,,,,,,,,AW,,A7C0D2F2CC624390BEBAC4819E1103F2
LLW,Llwyngwril,spascos,25/09/2013,442100,LLWYNGWRIL,Llwyngwril Railway Station,Station Road,Llwyngwril,,,LL37 2JS,-4.0876929396,52.6668006663,AW,unstaffed,N,,,"DepartureScreens, ArrivalScreens",,N,,N,,NotAvailable,N,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,N,,,N,,N,,N,N,,N,,N,N,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=LL37 2JS&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Llwyngwril station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,N,,N,N,,,,N,,"<P>There is step free&nbsp;access to the platform, however, currently the platform is too low for use with ramp for wheelchair access to trains.</P> <P>Nearest fully accessible station - Barmouth</P>",Y,,,,N,,N,0,No,N,,,,<p>Wait in the station car park</p>,,<p>pick up and set down</p>,,,,,,,,AW,,376D2251D7E040AB8BE3E0F4EEE0B1E6
LLY,Llwynypia,spascos,25/09/2013,385200,LLWYNYPIA,Llwynpia Railway Station,Llwynypia Road,Llwynpia,,,CF40 2JJ,-3.4535298642,51.6339998523,AW,unstaffed,Y,,,"DepartureScreens, ArrivalScreens",,N,,N,,NotAvailable,N,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,N,,,N,,N,,N,N,,N,,N,N,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=CF40 2JJ&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Llwynypia station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,N,,N,Y,,,,N,,<P>No wheelchair access from car park to the platform. Platform accessed <SPAN>via ramp from road bridge which is steeper than 1:12.</SPAN></P> <P><SPAN>Nearest fully accessible stations - Ton Pentre or Dinas Rhondda</SPAN></P>,N,,,,N,,N,0,No,Y,,,,<p>Wait at the bus stops close to the station entrance</p>,,,<p>The nearest bus stops are outside Rhondda Magistrate's Court.</p>,,,,,,,AW,,65D76DA024A546EB966E49723ECDAB30
LUD,Ludlow,spascos,25/09/2013,363500,LUDLOW,Ludlow Railway Station,Station Drive,Ludlow,,,SY8 2PQ,-2.7152615212,52.370887128,AW,partTime,N,Yes - from ticket office,,"DepartureScreens, ArrivalScreens",<p>Ticket office for advice only</p>,N,The ticket office is operated by a third party ticketing agent,Y,,TicketOffice,N,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,N,,,N,,N,,N,N,,N,,N,N,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=SY8 2PQ&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Ludlow station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,N,,Y,Y,,<p>opposite station entrance</p>,,N,,<P>Cardiff-bound platform&nbsp;accessed via&nbsp;a footbridge or a long steep path from the station forecourt to the path at the mouth of the tunnel.&nbsp; On the other side of the tunnel mouth is a compliant ramped path leading to the Cardiff platform and which also connects with the town.&nbsp; This path is not part of the station.</P> <P>Nearest fully accessible station - Shrewsbury</P>,N,,,,N,,N,10,No,N,on Platform 2,<p>5 hoops</p>,Stands,<p>Wait at the bus stop outside the station</p>,,,<p>Half-hourly services towards Sheet from the nearest bus stop.</p>,,,,,,,AW,,FD8538FFC3E64BE48037F35D89130689
LYD,Lydney,cplewa,21/11/2013,482600,LYDNEY,Lydney Railway Station,Station Road,Lydney,,,GL15 5EW,-2.5311634781,51.714626499,AW,unstaffed,Y,,,"DepartureScreens, ArrivalScreens",,N,,N,,TicketMachine,Y,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,N,,,N,,N,,N,N,,N,,N,N,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=GL15 5EW&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Lydney station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,Y,,N,Y,,,,N,,"<P>Newport-bound platform accessible via ramp with gradient steeper than 1:12. However, it is used by customers with wheelchairs.</P>",N,,,,N,,N,0,No,Y,,,,<p>Wait at the bus stop in the station car park</p>,,,,,,,,,,AW,,4695A7CC341647FFBC7A48DA1545F48E
MCN,Machynlleth,cevans,12/08/2013,442200,MACHYNLLETH.,Machynlleth Railway Station,Heol y Doll,Machynlleth,,,SY20 8BL,-3.8545498846,52.5951530995,AW,partTime,Y,Yes - from ticket office,,"DepartureScreens, ArrivalScreens",<p>Ticket office for advice only</p>,N,,Y,,TicketOffice,N,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,N,,,N,,Y,Caf&eacute;,Y,Y,,N,,N,N,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=SY20 8BL&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Machynlleth station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,N,,Y,Y,,,,N,,<P>Shrewsbury-bound platform accessed by access path steeper than 1:12 or stepped footbridge. Station buildings and Aberystwyth-bound platform difficult to access from main road as gradient of access road is very steep and road is long.</P> <P>Nearest fully accessible station - Caersws</P>,N,,,,N,,Y,6,No,Y,at the station front,<p>3 hoops</p>,Stands,<p>Wait outside the main station building</p>,,,<p>Frequent services from bus stops on Heol-y-Doll.&nbsp;</p>,,,,,,,AW,,FEB90250E87E42F68B04AB2B1FD126BE
MST,Maesteg,cplewa,22/11/2013,396300,MAESTEG,Maesteg Railway Station,Castle Street,Maesteg,,,CF34 9BL,-3.6546677806,51.6099353548,AW,unstaffed,Y,,,"DepartureScreens, ArrivalScreens",,N,,N,,TicketMachine,Y,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,N,,,N,,N,,N,N,,N,,N,N,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=CF34 9BL&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Maesteg station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,Y,,N,Y,,,,N,,Step free access is from main supermarket car park.&nbsp; The station car park has a kerb and ramp to the platform.&nbsp;,Y,,,,N,,N,0,No,Y,,,,<p>Wait in the station car park</p>,,,<p>Rail-bus link to Caerau from the station.</p> <p>&nbsp;</p>,,,,,,,AW,,E080C5D3ABA645F4AD9D6FBB56082B78
MEW,Maesteg (Ewenny Road),cplewa,22/11/2013,396200,MAESTEG EWENY RD,Maesteg Ewenny Road Railway Station,Ewenny Road,Maesteg,,,CF34 9TS,-3.6490129801,51.6053388888,AW,unstaffed,N,,,"DepartureScreens, ArrivalScreens",,N,,N,,NotAvailable,N,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,N,,,N,,N,,N,N,,N,,N,N,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=CF34 9TS&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Maesteg (Ewenny Road) station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,N,,N,Y,,,,N,,<p>Access to platform is via a long ramp steeper than 1:12.</p> <p>Nearest fully accessible station - Maesteg</p>,Y,,,,N,,N,0,No,N,,,,Wait outside the station entrance on Oakwood Drive,,,<p>The nearest bus stops are on Bethania Street.</p>,,,,,,,AW,,2C09551180374E139BDAD5FDE29CF8B9
MRB,Manorbier,spascos,24/10/2013,409400,MANORBIER,Manorbier Railway Station,Manorbier,Tenby,,,SA70 7SN,-4.7918701509,51.6601679644,AW,unstaffed,N,,,"DepartureScreens, ArrivalScreens",,N,,N,,NotAvailable,N,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,N,,,N,,N,,N,N,,N,,N,N,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=SA70 7SN&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Manorbier station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,N,,N,Y,,,,N,,,Y,,,,N,,N,0,No,N,,,,<p>Wait at the station entrance adjacent to the level crossing</p>,,,,,,,,,,AW,,38194B26CA5F476BB542C8C1B261321A
MER,Merthyr Tydfil,spascos,02/08/2013,385500,MERTHYR TYDFIL,Merthyr Tydfil Railway Station,Tramroad Side,,,,CF47 7OH,-3.3772919517,51.7445856869,AW,partTime,Y,Yes - from ticket office,,"DepartureScreens, ArrivalScreens",<p>Ticket office for advice only</p>,N,,Y,,TicketOffice,N,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,N,,,Y,,N,,N,N,,N,,N,N,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=CF47 7OH&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Merthyr Tydfil station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,N,,Y,Y,,,,N,,,Y,,,,N,,N,0,No,Y,,,,<p>Wait at the bus stop outside the station</p>,,,"<p>The X43 service between Merthyr and Brecon does not accept National Rail tickets. Customers must purchase separate tickets for the bus and rail sections of their journey.</p> <p>Buy a Merthyr Tydfil <em><strong>PLUSBUS</strong></em> ticket with your train ticket for discount-priced unlimited bus travel around the town. For details visit <a href=""http://www.plusbus.info/"">www.plusbus.info</a></p>",,,,,,,AW,,3CDFA61B17C54D83BB077D256402D40F
MEV,Merthyr Vale,spascos,24/10/2013,385700,MERTHYR VALE,Merthyr Vale Railway Station,Merthyr Street,,,,CF48 4TE,-3.3365884445,51.686643963,AW,unstaffed,Y,,,"DepartureScreens, ArrivalScreens",,N,,N,,NotAvailable,N,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,N,,,N,,N,,N,N,,N,,N,N,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=CF48 4TE&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Merthyr Vale station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,N,,N,Y,,,<p>Merthyr Tydfil</p>,N,,<P>The Merthyr Tydfil-bound platform has a long ramp steeper than 1:12.</P> <P>Nearest fully accessible station - Merthyr Tydfil</P>,N,,,,N,,N,0,No,Y,,,,<p>Wait at the bus stops on Grey's Place</p>,,,,,,,,,,AW,,89F58C2611604421BD24F54847E82510
MFH,Milford Haven,spascos,28/01/2014,409500,MILFORD HAVEN,Milford Haven Railway Station,Station Yard,Victoria Road,Milford Haven,,SA73 3AB,-5.0410003614,51.7149762165,AW,partTime,N,Yes - from ticket office,,"DepartureScreens, ArrivalScreens",<p>Ticket office for advice only</p>,N,also open Monday to Friday 1230 - 1515,Y,<p>also open Monday to Friday 1230 to 1515 </p>,TicketOffice,N,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,N,,,N,,N,,N,N,,N,,N,N,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=SA73 3AB&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Milford Haven station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,N,,N,Y,,<p>in Victoria road</p>,,N,,,Y,,,,N,,N,0,No,N,,,,<p>Wait in the station car park</p>,,,,,,,,,,AW,,246EC086E77447CE8651836A9360D257
MFF,Minffordd,spascos,24/10/2013,446900,MINFFORDD,Minffordd Railway Station,Minffordd,Penrhyndeudraeth,,,LL48 6HG,-4.0849774964,52.9261493683,AW,unstaffed,N,,,"DepartureScreens, ArrivalScreens",,N,,N,,NotAvailable,N,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,N,,,N,,N,,N,N,,N,,N,N,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=LL48 6HG&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Minffordd station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,N,,N,Y,,,,N,,<p>Access path very steep in places (steeper than 1:12)</p> <p>Nearest fully accessible station - Criccieth</p>,N,,,,N,,N,0,No,N,,,,<p>Wait at the bus stops close to the station entrance on the A487</p>,,,<p>The nearest bus stop is on the A487 near the Minffordd Ffestiniog Railway Station</p>,,,,,,,AW,,D88ACF88BA6B4C85B6C2D1CB352DDDC8
