"Crs Code","Name","Changed By","Changed Date","NLC","16 Char Name","Address Line 1","Address Line 2","Address Line 3","Address Line 4","Address Line 5","Postcode","Longitude","Latitude","Station Operator","Staffing Level","CCTV Available","Info. avail. from staff","Opening Note","CIS","Help Points","Help Points Available","Ticket Office Opening Note","Ticket Office Available","Ticket Office Location","Pre-purchase Collection","Ticket Machine Available","Oyster Issued","Oyster Topup","Oyster Pickup","Use Oyster","Oyster Comments","Smartcard Issued","Smartcard Topup","Smartcard Pickup","Smartcard Validator","Smartcard Comments","Travelcard Zone","Penalty Fares","Penalty Fares TOCs","Penalty Fares URL","Always show Oyster","Note","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Available","Operator Name","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Opening Note","Available","Operator Name","1st Class Lounge Note","1st Class Lounge Opening Note","1st Class Lounge Available","Seated Area Available","Seated Area Location","Waiting Room Opening Note","Waiting Room Available","Waiting Room Location","Trolleys Available","Refreshments Note","Refreshments Available","WC Available","WC Location","Baby Change Available","Baby Change Location","Showers Available","Telephones Exist","Telephones Usage Type","Wifi Note","Wifi Available","Web Kiosk Opening Note","Web Kiosk Available","Postbox Available","Postbox Location","Tourist Info Available","Tourist Info Location","ATM Available","ATM Location","Bureau de Change Available","Shops Note","Shops Available","Helpline Note","Helpline Contact","Helpline Opening Note","Staff Help Note","Staff Help Opening Note","Staff Help Available","Induction Loop","Accessible Ticket Machines Note","Accessible Ticket Machines Available","Height Adjusted Counter Note","Height Adjusted Counter Available","Train Access Ramp Available","Accessible Taxis","Accessible Phones","Nearest Stations More Facilities Note","National Key Toilets Available","National Key Toilets Location","Step Free Access Note","Step Free Access Available","Ticket Gates Note","Ticket Gates Available","Impaired Mobility Set Down Note","Impaired Mobility Set Down Available","Wheelchairs Opening Note","Wheelchairs Available","Spaces","Sheltered","Security","Location","Note","Type","Rail Replacement Note","Rail Replacement Map","Taxi Rank","Onward Travel","Metro Services","Airport","Port","Car Hire","Cycle Hire","Station Alert","TOCs","Station Category","Page Guid"
"MEO","Meols","bulkUploads","08/10/2013",225400,"MEOLS","Birkenhead Road","Meols","Merseyside",,,"CH47 9RA",-3.154281087,53.39945033,"ME","fullTime","Y",,,"DepartureScreens, Announcements","<p>Located on liverpool bound platform.</p>","Y",,"Y",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"0151 702 2951",,,,"Y",,,,"N","Y",,,"Y",,"N","Food vending machine Food outlet (Seating unavailable)","Y","Y",,"N",,"N","Y","Coins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=CH47 9RA&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Meols station&lt;/a&gt;&lt;/p&gt;","N",,"N","Y",,"N",,"N",,"N","News agent Pharmacy Off Licence","N",,"0151 702 2071",,,,"Y","Y",,"N","<p>All disabled passengers will be offered assistance by station staff.</p>","N","Y","<p>Telephone numbers for taxi companies are displayed at all of our stations.</p>",,"<p>The nearest station(s) with more facilities than Meols are:</p> <ul> <li>Hoylake</li> <li>Moreton</li> </ul>","N",,"<p>Step free access only available to Liverpool platform. Access to West Kirby platform is via a stepped footbridge.</p>","N",,,,"N",,"N",12,"No","Y","adjacent to car park",,"Wheel Racks","<p>Station Approach, Meols, Wirral</p>",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/MEO.pdf"""">here</a></p>",,,,,,,"ME",,"A27B2B77C3C342CEB54C79CC63988F45"
"MRF","Moorfields","bulkUploads","08/10/2013",222600,"MOORFIELDS","Moorfields","Liverpool","Merseyside",,,"L2 2BS",-2.989179871,53.40857308,"ME","fullTime","Y",,,"DepartureScreens, Announcements",,"Y",,"Y","<p>Station concourse</p>","NotAvailable","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"0151 702 2951",,,,"Y",,,,"N","Y",,,"N",,"N","Food vending machine","Y","Y",,"Y",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=L2 2BS&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Moorfields station&lt;/a&gt;&lt;/p&gt;","N",,"N","Y","Outside the station","N",,"Y",,"N","News agent Convenience store","Y",,"0151 702 2071",,,,"Y","Y",,"Y","<p>All disabled passengers will be offered assistance by station staff.</p>","Y","Y","<p>Telephone numbers for taxi companies are displayed at all our stations.</p>",,,"N","<p>Accessible Toilets located in the concourse at the Moorfields entrance of the station. Access is controlled by the barrier line station staff</p>",,"N",,,,"N",,"N",0,"No","Y",,,,"<p>Moorfields Station, Moorfields , Liverpool L2</p>",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/MRF.pdf"""">here</a></p>",,,,,,,"ME",,"07C07ACE3C584CB9A1ED115473ACE16B"
"MRT","Moreton (Merseyside)","bulkUploads","08/10/2013",215100,"MORETON MERSEY","Pasture Road","Moreton","Merseyside",,,"CH46 8SD",-3.113140165,53.40793134,"ME","fullTime","Y",,,"DepartureScreens, Announcements",,"Y",,"Y",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"0151 702 2951",,,,"Y",,,,"N","Y",,,"Y",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=CH46 8SD&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Moreton (Merseyside) station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N",,"0151 702 2071",,,,"Y","Y",,"N","<p>All disabled passengers will be offered assistance by station staff.</p>","N","Y","<p>Telephone numbers for taxi companies are displayed at all of our stations.</p>",,,"N",,"<p>Step free access available to West Kirby platform from car park. Access to Liverpool platform is via a public road. Access between platforms by stepped footbridge or public road (over 200m).</p>","Y",,,,"N",,"N",22,"Yes","Y","in car park",,"Stands","<p>Pasture Road, Moreton, Wirral</p>",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/MRT.pdf"""">here</a></p>",,,,,,,"ME",,"279B6B94AE4245F3BA4761EA211B9456"
"NBN","New Brighton","bulkUploads","08/10/2013",215200,"NEW BRIGHTON","Atherton Street","New Brighton","Merseyside",,,"CH45 2NY",-3.049174288,53.43727598,"ME","fullTime","Y",,,"DepartureScreens, Announcements",,"Y",,"Y",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"0151 702 2951",,,,"Y",,,,"N","Y",,,"Y",,"N","Caf&eacute; Cold drinks vending machine Food vending machine","Y","Y",,"Y",,"N","Y","Coins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=CH45 2NY&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around New Brighton station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N",,"0151 702 2071",,,,"Y","Y",,"Y","<p>All disabled passengers will be offered assistance by station staff.</p>","Y","Y","<p>Telephone numbers for taxi companies are displayed at all our stations.</p>",,,"N",,"<p>Ticket office and platforms are step free.</p>","Y",,,,"Y",,"N",16,"Yes","Y","on station forecourt",,"Stands","<p>Atehrton Street,Wallasey</p>",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/NBN.pdf"""">here</a></p>",,,,,"http://www.bikeandgo.co.uk/ Only £3.80 per 24 hours (10 Bike & Go bicycles) Live",,"ME",,"F9A1EE2912A847A6969C55AF775114B6"
"ORN","Old Roan","bulkUploads","08/10/2013",225800,"OLD ROAN","Copy Lane","Bootle","Liverpool","Merseyside",,"L30 8RD",-2.951077083,53.48690801,"ME","fullTime","Y",,,"DepartureScreens, Announcements",,"Y",,"Y",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"0151 702 2951",,,,"Y",,,,"N","Y",,,"Y",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=L30 8RD&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Old Roan station&lt;/a&gt;&lt;/p&gt;","N",,"N","Y","Post Office located nearby","N",,"N",,"N",,"N",,"0151 702 2071",,,,"Y","Y",,"N","<p>All disabled passengers will be offered assistance by station staff.</p>","Y","Y","<p>Telephone numbers for taxi companies are displayed at all our stations.</p>",,,"N",,"<p>Car park and ticket office are step free. Lifts to platforms.</p>","Y",,,,"Y",,"N",12,"No","Y","in car park",,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/ORN.pdf"""">here</a></p>",,,,,,,"ME",,"12FFBC9957B14A56902F18E30DF7C933"
"OMS","Ormskirk","cplewa","22/11/2013",228100,"ORMSKIRK","Station Approach","Ormskirk","Lancashire",,,"L39 2YN",-2.88179342,53.56896888,"ME","fullTime","Y",,,"DepartureScreens, Announcements",,"N",,"Y","<p>Station concourse</p>","NotAvailable","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"0151 702 2951",,,,"Y",,,,"N","N",,,"Y",,"N",,"N","Y",,"N",,"N","N","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=L39 2YN&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Ormskirk station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N",,"0151 702 2071",,,,"Y","Y",,"N","<p>All disabled passengers will be offered assistance by station staff.</p>","N","Y","<p>Telephone numbers for taxi companies are displayed at all our stations.</p>",,,"N",,"<p>Ticket office and platforms are step free, car park has uneven ramp access.</p>","Y",,,,"N",,"N",30,"Yes","Y","in car park",,"Stands","<p> Pick Up / Drop Off on the station approach</p>",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/OMS.pdf"""">here</a></p>",,,,,"http://www.bikeandgo.co.uk/ Only £3.80 per 24 hours (10 Bike & Go bicycles) Live",,"ME",,"21D7ED2240FF4A14B9BFD3460103EC26"
"OPK","Orrell Park","bulkUploads","08/10/2013",224700,"ORRELL PARK","Orrell Lane","Liverpool","Merseyside",,,"L9 8BU",-2.963321542,53.46191022,"ME","partTime","Y",,,"DepartureScreens, Announcements, ArrivalScreens","<p>Located on Ormskirk bound platform.</p>","Y",,"Y","<p>Outside station entrance</p>","NotAvailable","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"0151 702 2951",,,,"Y",,,,"N","Y",,,"Y",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=L9 8BU&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Orrell Park station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N",,"0151 702 2071",,,,"Y","Y",,"N",,"N","N",,,"<p>Kirkdale Station is fully compliant with DDA regulations.</p>","N",,,"N",,,,"N",,"N",8,"No","Y",,,"Stands","<p>Moss Lane, Walton, Liverpool L9</p>",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/OPK.pdf"""">here</a></p>",,,,,,,"ME",,"B81C2F79D30E4F86978444046EC69EEE"
"OVE","Overpool","cplewa","22/11/2013",215700,"OVERPOOL","Overpool Lane","Ellesmere Port",,,,"CH66 3LW",-2.924818617,53.28414758,"ME","unstaffed","Y",,,"DepartureScreens",,"Y",,"N",,"NotAvailable","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"0151 702 2951",,,,"Y",,,,"N","N",,,"N",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=CH66 3LW&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Overpool station&lt;/a&gt;&lt;/p&gt;","N",,"N","Y","Post Office located nearby","N",,"N",,"N",,"N",,"0151 702 2071",,,,"N","Y",,"Y","<p>This station is unstaffed.</p>","N","N","<p>Telephone numbers for taxi companies are displayed at all of our stations.</p>",,,"N",,,"N",,,,"N",,"N",0,"No","Y",,,,"<p>Overpool Road, Ellesmere Port, South Wirral</p>",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/OVE.pdf"""">here</a></p>",,,,,,,"ME",,"7BA32374E10742A9871B986D7BA5F236"
"PSL","Port Sunlight","bulkUploads","08/10/2013",219800,"PORT SUNLIGHT","Greendale Road","Port Sunlight","Merseyside",,,"CH62 4XB",-2.99803707,53.3492693,"ME","fullTime","Y",,,"DepartureScreens, Announcements","<p>Located on Liverpool platform.</p>","Y",,"Y",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"0151 702 2951",,,,"Y",,,,"N","N",,,"N",,"N",,"N","Y",,"N",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=CH62 4XB&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Port Sunlight station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N",,"0151 702 2071",,,,"Y","Y",,"N","<p>All disabled passengers will be offered assistance by station staff.</p>","N","N","<p>Telephone numbers for taxi companies are displayed at all of our stations.</p>",,"<p>Bebington is the nearest fully disabled accessible station.</p>","N","<p>Staff can also electronically open the toilets from the booking office.</p>",,"N",,,,"N",,"N",68,"Yes","Y","in entrance hall","<p><span style=""""font-family: ;"""" data-sheets-rawvalue=""""8 stand 60 secure spaces"""">8 stands, 60 secure spaces</span></p>","Compound, Stands",,,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/PSL.pdf"""">here</a></p>",,,,,,,"ME",,"39302BE3E3FE4F8FA2BB3F9301287A57"
"RIL","Rice Lane","cplewa","11/03/2014",213100,"RICE LANE","Rice Lane","Liverpool",,,,"L9 3BY",-2.962324455,53.45778328,"ME","fullTime","Y",,,"DepartureScreens, Announcements",,"Y",,"Y",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"0151 702 2951",,,,"Y",,,,"N","N",,,"Y",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=L9 3BY&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Rice Lane station&lt;/a&gt;&lt;/p&gt;","N",,"N","Y",,"N",,"N",,"N",,"N",,"0151 702 2071",,,,"Y","Y",,"N","<p>All disabled passengers will be offered assistance by station staff.</p>","N","N","<p>Telephone numbers for taxi companies are displayed at all of our stations.</p>",,"<p>Kirkdale is the nearest fully disabled accessible station.</p>","N",,,"N",,,,"N",,"N",0,"No","Y",,,,"<p>Rice Lane,Walton, Liverpool 9</p>",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/RIL.pdf"""">here</a></p>",,,,,,,"ME",,"8B5855C318A14EE8B4ED43D6D2138731"
"RFY","Rock Ferry","bulkUploads","08/10/2013",218900,"ROCK FERRY","Bedford Road","Rick Ferry","Birkenhead","Merseyside",,"CH42 2AT",-3.010914905,53.37289259,"ME","fullTime","Y",,,"DepartureScreens, Announcements, ArrivalScreens",,"Y",,"Y",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"0151 702 2951",,,,"Y",,,,"N","N",,,"Y",,"N",,"N","Y",,"N",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=CH42 2AT&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Rock Ferry station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N",,"0151 702 2071",,,,"Y","Y",,"N","<p>All disabled passengers will be offered assistance by station staff.</p>","N","Y","<p>Telephone numbers for taxi companies are displayed at all of our stations.</p>",,,"N","<p>Access to the Disabled Toilet is controlled from the booking office.</p>","<p>Car park and ticket office are step free. Stepped ramp to Chester Platform.</p>","N",,,,"Y",,"N",30,"Yes","Y",,"<p>Secure cycle parking is available at the station. If you are interested in reserving secure parking further details can be found at  <a href=""""http://www.merseyrail.org"""">www.merseyrail.org</a></p> <p><span style=""""font-family: ;"""" data-sheets-rawvalue=""""30 secure spaces"""">30 secure spaces</span></p>","Compounds","<p>Clyde Street, Birkenhead CH42</p>",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/RFY.pdf"""">here</a></p>",,,,,,,"ME",,"3C0C3471C39C43228C1A081A3B083096"
"SDL","Sandhills","bulkUploads","08/10/2013",224900,"SANDHILLS","Sandhills Lane","Liverpool","Merseyside",,,"L5 3TX",-2.991497322,53.42994809,"ME","fullTime","Y",,,"DepartureScreens, Announcements, ArrivalScreens",,"Y",,"Y",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"0151 702 2951",,,,"Y",,,,"N","Y",,,"Y",,"N","Food vending machine","Y","N",,"Y",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=L5 3TX&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Sandhills station&lt;/a&gt;&lt;/p&gt;","N",,"N","Y","Outside the station","N",,"N",,"N",,"N",,"0151 702 2071",,,,"Y","Y",,"N","<p>Disabled passenger will be offered assistance by station staff.</p>","Y","Y","<p>Telephone numbers for taxi companies are displayed at all of our stations.</p>","<p>Disabled Accessible Toilet operated by Radar Key is available on the platform</p>",,"N",,,"Y",,,,"N",,"N",10,"Yes","Y",,,"Stands","<p>Sandhills Lane, Liverpool L5</p>",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/SDL.pdf"""">here</a></p>",,,,,,,"ME",,"5B36497FFFA04C5DA0FD2A1529C7D38F"
"SFL","Seaforth & Litherland","bulkUploads","08/10/2013",225000,"-","Seaforth Road","Liverpool","Merseyside",,,"L21 3TX",-3.005295121,53.46611293,"ME","partTime","Y",,,"DepartureScreens, Announcements, ArrivalScreens",,"Y",,"Y",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"0151 702 2951",,,,"Y",,,,"N","Y",,,"Y",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=L21 3TX&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Seaforth & Litherland station&lt;/a&gt;&lt;/p&gt;","N",,"N","Y","Outside the station","N",,"N",,"N",,"N",,"0151 702 2071",,,,"Y","Y",,"N","<p>All disabled passengers will be offered assistance by station staff.</p>","N","Y","<p>Telephone numbers for taxi companies are displayed at all of our stations.</p>",,"<p>Bootle Oriel Road is fully compliant with all DDA regulations.</p>","N",,"<p>Ticket office and platforms are step free, however, they are accessed by a ramp that is over 30m long.</p>","Y",,,,"N",,"N",0,"No","Y",,,,"<p>Seaforth Road, Seaforth, Liverpool L21</p>",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/SFL.pdf"""">here</a></p>",,,,,,,"ME",,"C1961FC75E04425181ED11DB4FA0F7F6"
"SOP","Southport","cplewa","11/03/2014",226200,"SOUTHPORT.","Chapel Street","Southport",,,,"PR8 1BE",-3.00244063,53.64652777,"ME","fullTime","Y",,,"DepartureScreens, Announcements",,"Y",,"Y","<p>Station concourse</p>","NotAvailable","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"0151 702 2951",,,,"Y",,,,"N","Y",,,"N",,"N","Food vending machine","Y","Y",,"N",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=PR8 1BE&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Southport station&lt;/a&gt;&lt;/p&gt;","N",,"N","Y","Outside the station","N",,"Y","Located on concourse","N","Shoe repairer Wide range of shops Passport Photo Booth","Y",,"0151 702 2071",,,,"Y","Y",,"N","<p>All disabled passengers will be offered assistance by station staff.</p>","Y","Y","<p>Telephone numbers for taxi companies are displayed at all our stations.</p>",,,"N",,"<p>Ticket office is step free. Both platforms accessed via concourse.</p>","Y",,,,"Y",,"N",162,"Yes","Y","in staff car park","<p>Secure cycle parking is available at the station. If you are interested in reserving secure parking further details can be found at  <a href=""""http://www.merseyrail.org"""">www.merseyrail.org</a></p> <p>Cycle Repairs available</p> <p><span style=""""font-family: ;"""" data-sheets-rawvalue=""""16 rack 146 secure spaces"""">16 racks, 146 secure spaces</span></p>","Compound, Wheel Racks","<p>Station Car Park London Street, Southport</p>",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/SOP.pdf"""">here</a></p>",,,,,"http://www.bikeandgo.co.uk/ Only £3.80 per 24 hours (10 Bike & Go bicycles) Live",,"ME",,"E1599CEDD4684E098C58B33E76A2FC96"
"SPI","Spital","bulkUploads","08/10/2013",219900,"SPITAL","Spital Road","Spital","Merseyside",,,"CH62 2AD",-2.993914447,53.33995485,"ME","fullTime","Y",,,"DepartureScreens, Announcements",,"Y",,"Y",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"0151 702 2951",,,,"Y",,,,"N","N",,,"N",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=CH62 2AD&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Spital station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N",,"0151 702 2071",,,,"Y","Y",,"N","<p>All disabled passengers will be offered assistance by station staff.</p>","N","N","<p>Telephone numbers for taxi companies are displayed at all of our stations.</p>",,"<p>Bromborough Rake is the nearest fully disabled accessible station.</p>","N",,,"N",,,,"N",,"N",44,"Yes","Y","in booking hall","<p><span style=""""font-family: ;"""" data-sheets-rawvalue=""""14 rack 30 secure spaces"""">14 rack, 30 secure spaces</span></p>","Compound, Stands","<p>Spital Road, Spital, Wirral</p>",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/SPI.pdf"""">here</a></p>",,,,,,,"ME",,"F2397E043C524C2F915FFBF6BDEB15FD"
"STM","St Michaels","cplewa","22/11/2013",224800,"ST MICHAELS","Southwood Road","Liverpool",,,,"L17 3TX",-2.952804749,53.37561787,"ME","partTime","Y",,,"DepartureScreens, Announcements",,"Y",,"Y",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"0151 702 2951",,,,"Y",,,,"N","N",,,"N","no","N",,"N","N",,"N",,"N","Y","CardsAndCoins","&lt;a href=&#39;http://btopenzone.hotspot-directory.com/results.php?txtQuick=L17 3TX&amp;z=9&amp;radRoaming=1&#39; target=&#39;_blank&#39;&gt;Find WiFi Hotspots around St Michaels station&lt;/a&gt;","N",,"N","N",,"N",,"N",,"N",,"N",,"0151 702 2071",,,,"Y","Y",,"N","<p>All disabled passengers will be offered assistance by station staff.</p>","N","Y","<p>Telephone numbers for taxi companies are displayed at all of our stations.</p>",,,"N",,"<p>Ticket office is step free. Access to platforms is via stepped ramps only.</p>","N",,,,"N",,"N",6,"No","Y","outside station entrance",,,"<p>Aigburth Road (corner of Parkfield Road)</p>",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/STM.pdf"""">here</a></p>",,,,,,,"ME",,"49DC508D4CD643C59E4BA29D0BE01A09"
"TWN","Town Green","bulkUploads","08/10/2013",228300,"TOWN GREEN","Middlewood Road","Town Green","Ormskirk","Lancashire",,"L39 6RG",-2.904490485,53.54282147,"ME","fullTime","Y",,,"DepartureScreens, Announcements",,"Y",,"Y",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"0151 702 2951",,,,"Y",,,,"N","Y",,,"Y",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=L39 6RG&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Town Green station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N",,"0151 702 2071",,,,"Y","Y",,"N","<p>All disabled passengers will be offered assistance by station staff.</p>","N","Y","<p>Telephone numbers for taxi companies are displayed at all of our stations.</p>",,"<p>Ormskirk Station is fully compliant with DDA regulations.</p>","N",,"<p>Car park and ticket office are step free. Ormskirk platform is via a public road over ramped road bridge.  Platforms can be accessed via a lift.</p>","Y",,,,"N",,"N",0,"No","Y",,,,"<p>Town Green Lane, Aughton, Ormskirk</p>",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/TWN.pdf"""">here</a></p>",,,,,,,"ME",,"FDD7122975D74641B7F8D36604DACDF5"
